,close,high,low,open,time,volumefrom,volumeto,timestamp,close_5_sma,close_50_sma,close_5_ema,close_12_ema,close_26_ema,macd,macds,macdh,close_-1_s,close_-1_d,rs_14,rsi_14,close_20_sma,close_20_mstd,boll,boll_ub,boll_lb,tr,atr,bdy_sent_pos,bdy_sent_neg,bdy_sent_neu,bdy_sent_compound,title_sent_pos,title_sent_neg,title_sent_neu,title_sent_compound
12,9485.64,9508.22,8542.98,8544.69,1518566400,133702.54,1220863360.18,2018-02-13,8719.1,8394.17,8826.836346846509,8565.400379454684,8462.516743730197,102.88363572448723,22.59099939784453,160.58527265328541,8544.69,940.9499999999988,1.4593236540695878,59.33841410644585,8394.17,704.4900767694799,8394.17,9803.15015353896,6985.18984646104,965.2399999999997,1088.366851119751,0.0830658201058201,0.05815314814814815,0.8587823015873018,0.07002646560846561,0.11583333333333334,0.05384444444444445,0.8302999999999999,0.07500222222222219
13,10033.75,10223.58,9363.38,9485.64,1518652800,168776.78,1666668487.88,2018-02-14,9011.992,8511.282857142858,9230.523723917648,8815.413438061321,8638.984937289426,176.42850077189357,54.77391946587787,243.30916261203143,9485.64,548.1100000000006,1.748987200072727,63.62296630651666,8511.282857142858,806.3155469973723,8511.282857142858,10123.913951137603,6898.651763148114,860.2000000000007,1062.012682247656,0.07145192307692308,0.04654363553113553,0.8819788003663003,0.08848354395604395,0.08063461538461539,0.06165384615384616,0.8577115384615385,0.02896538461538461
14,10188.73,10303.14,9720.38,10033.75,1518739200,105556.67,1061827697.26,2018-02-15,9432.816,8623.112666666666,9550.656890695878,9045.467472545131,8806.629391403612,238.8380811415191,92.9292221684556,291.81771794612683,10033.75,154.97999999999956,1.8371908297531712,64.75386887927459,8623.112666666666,889.5473254853259,8623.112666666666,10402.207317637318,6844.018015696014,582.7600000000002,1008.9939327510438,0.07185417789757413,0.048996585804132985,0.8791640161725066,0.11564331985624443,0.0870566037735849,0.08224528301886794,0.830698113207547,0.018633962264150948
15,11097.21,11119.45,10074.07,10188.73,1518825600,123660.48,1327921168.02,2018-02-16,9870.004,8777.74375,10066.960634670495,9384.534102283638,9046.242939733334,338.2911625503038,143.422880371499,389.7365643576097,10188.73,908.4799999999997,2.394005738321653,70.53629023931755,8777.74375,1058.826629931297,8777.74375,10895.397009862594,6660.090490137405,1045.380000000001,1012.8674113496227,0.061171518418688224,0.05964465408805032,0.8791979784366576,0.027906073674752917,0.0525188679245283,0.0814433962264151,0.8660566037735848,-0.037509433962264166
16,10417.23,11288.34,10161.01,11097.21,1518912000,154431.22,1659704217.34,2018-02-17,10244.511999999999,8874.184117647059,10183.8357132197,9553.269676791497,9185.41009900104,367.8595777904557,189.34427779695847,357.0305999869944,11097.21,-679.9799999999996,1.6523782996887657,62.29798742821333,8874.184117647059,1099.616694324998,8874.184117647059,11073.417506297055,6674.950728997063,1127.33,1024.6401680648462,0.10809375000000003,0.060492708333333325,0.8314187500000001,0.08107520833333334,0.09025,0.1069375,0.8028125,-0.06140625
17,11182.28,11265.96,10336.32,10418.12,1518998400,108244.29,1186535653.61,2018-02-18,10583.84,9002.411666666667,10516.875823568418,9816.92190160246,9382.697324636109,434.2245769663514,239.2187970969764,390.01155973875,10417.23,765.0500000000011,2.027730500011717,66.97196134212969,9002.411666666667,1197.4938318703976,9002.411666666667,11397.399330407461,6607.424002925872,929.6399999999994,1015.1668569257887,0.07116499999999999,0.04894666666666666,0.8798766666666668,0.06258033333333332,0.0678,0.0529,0.8793000000000001,0.016879999999999996
18,11256.43,11802.23,11130.95,11182.28,1519084800,142449.23,1640343867.77,2018-02-19,10828.376,9121.044210526316,10763.505135132456,10048.054044646353,9563.352267250313,484.70177739603963,289.0332957408862,391.3369633103068,11182.28,74.14999999999964,2.0669087456925173,67.39387823636739,9121.044210526316,1273.469753457135,9121.044210526316,11667.983717440586,6574.104703612044,671.2799999999988,981.8182835874983,0.08080033068783067,0.05410343915343916,0.8650969576719578,0.07170085317460316,0.10793055555555554,0.08143055555555556,0.8106388888888888,0.015329166666666663
19,10481.66,11295.58,10256.21,11256.78,1519171200,183274.25,1982721124.63,2018-02-20,10886.962,9189.075,10669.528495286015,10117.210705349542,9649.95566628729,467.2550390622528,325.0933889746326,284.3233001752403,11256.43,-774.7700000000003,1.434506069191378,58.923906058194774,9189.075,1276.297387257787,9189.075,11741.669774515574,6636.480225484427,1039.3700000000008,987.2603577583425,0.09110630630630633,0.06202747747747747,0.8468189189189191,0.07179180180180181,0.11191891891891892,0.0582972972972973,0.8298108108108107,0.08472972972972972
20,9847.96,10941.57,9757.19,10481.66,1519257600,175506.26,1795951829.82,2018-02-21,10637.112,9220.450476190475,10395.617414915938,10074.508472708769,9668.258646109543,406.24982659922347,341.4757773625044,129.54809847343836,10481.66,-633.7000000000007,1.1299721174157964,53.051028610963364,9237.932,1282.1624099219425,9237.932,11802.256819843884,6673.607180156115,1184.3799999999992,1005.4785286594528,0.08663857142857141,0.03736928571428573,0.8760338095238096,0.1356962261904762,0.08362499999999999,0.07957499999999999,0.8367749999999999,0.025380000000000003
21,10175.51,10420.67,9604.0,9847.96,1519344000,139373.76,1399448203.16,2018-02-22,10588.768,9263.862272727272,10322.238468987483,10090.45123196086,9714.30207148001,376.1491604808507,348.46200323445396,55.37431449279336,9847.96,327.5500000000011,1.2481433888211513,55.51885146772753,9284.144,1299.21093639826,9284.144,11882.56587279652,6685.72212720348,816.6700000000002,988.3872885617944,0.07128079004329005,0.07619680735930733,0.8524864177489178,0.002358284632034635,0.11199999999999999,0.13532954545454545,0.7526704545454543,-0.033748863636363625
22,9705.73,10528.0,9396.54,10175.51,1519430400,125269.68,1244484468.57,2018-02-23,10293.458,9283.07391304348,10116.717333074395,10029.966223411686,9713.536758770548,316.4294646411381,342.0174536093574,-51.17597793643858,10175.51,-469.78000000000077,1.0554933830597544,51.34987987597285,9358.528000000002,1277.3646974866906,9358.528000000002,11913.257394973383,6803.798605026621,1131.4599999999991,1001.0958082758754,0.0866929214929215,0.0517490990990991,0.8615264478764479,0.12377115186615187,0.11067567567567567,0.05367567567567568,0.8356486486486485,0.05997297297297297
23,9610.11,9873.79,9329.44,9705.73,1519516800,82430.45,793093192.66,2018-02-24,9964.194,9296.700416666668,9947.83819008943,9964.179178075341,9704.441145137873,259.7380329374664,325.48349003958833,-131.49091420424395,9705.73,-95.619999999999,1.0209513040671525,50.518352521037684,9492.179500000002,1143.498313217522,9492.179500000002,11779.176126435046,7205.182873564959,544.3500000000004,961.2188279670987,0.07556805555555555,0.030174652777777783,0.8942590277777778,0.1642632986111111,0.07904166666666666,0.04058333333333333,0.8803333333333333,0.060083333333333336
24,10326.5,10457.51,9411.82,9610.11,1519603200,117416.47,1181729273.47,2018-02-25,9933.162,9337.8924,10074.06379219541,10020.790070211717,9758.398287750788,262.39178246092706,312.8172969994736,-100.85102907709302,9610.11,716.3899999999994,1.2849965891556137,56.23625852458997,9623.442000000005,1075.7676524456492,9623.442000000005,11774.9773048913,7471.906695108703,1045.6900000000003,968.4784597435606,0.07761698717948719,0.01894871794871795,0.9034150641025641,0.18229445970695968,0.08653846153846154,0.022653846153846156,0.8908076923076924,0.10023076923076922
25,10594.76,10879.38,10154.24,10326.5,1519689600,99772.39,1060840699.02,2018-02-26,10082.522,9386.233461538464,10247.633777290792,10110.255488828921,9830.036638562746,280.21885026617383,306.2778433669573,-52.117986201566964,10326.5,268.2600000000002,1.3914769478869051,58.18483632536814,9773.544000000004,982.9402564347452,9773.544000000004,11739.424512869493,7807.663487130512,725.1399999999994,947.8646161988626,0.07587835978835979,0.03412862433862434,0.8899959788359788,0.1046043015873016,0.061688888888888876,0.048777777777777774,0.8895333333333333,0.020302222222222218
26,10334.44,11067.76,10303.14,10594.76,1519776000,105434.79,1126074675.67,2018-02-27,10114.308,9421.352222222222,10276.569694160027,10145.12878973242,9872.746571085092,272.38221864732805,299.4822877778108,-54.20013826096545,10594.76,-260.3199999999997,1.2521421940276578,55.59783025015697,9877.231500000004,922.4713531725254,9877.231500000004,11722.174206345057,8032.288793654952,764.6200000000008,932.5449878460414,0.07376053113553112,0.07231300366300368,0.8539239010989009,0.029094299450549456,0.07275000000000001,0.10759615384615384,0.8196538461538461,-0.06143653846153847
27,10929.37,11090.3,10247.56,10334.44,1519862400,88432.44,952472120.03,2018-02-28,10359.036000000002,9475.21,10494.17234944838,10266.914143987478,9961.2768468887,305.63729709877947,300.7156753605554,9.843243476448151,10334.44,594.9300000000002,1.498590851025271,59.9774409007517,9988.858500000004,907.0643953944898,9988.858500000004,11802.987290788984,8174.729709211024,842.7399999999997,925.1274033151216,0.0711199134199134,0.049209632034632037,0.8796643939393939,0.04771193722943722,0.0722727272727273,0.08022727272727273,0.8474772727272726,-0.03859545454545454
28,11043.12,11191.94,10801.45,10929.37,1519948800,77195.49,852908489.64,2018-03-01,10645.638000000004,9529.275862068966,10677.156331050539,10387.277813586175,10051.048326999893,336.22948658628417,307.82944563201283,56.800081908542545,10929.37,113.75,1.5493362504541244,60.77410346234768,10112.550000000003,871.2619816045441,10112.550000000003,11855.073963209092,8370.026036790914,390.48999999999984,881.4559077140367,0.060261283643892334,0.04542841614906833,0.8943231366459629,0.06552624223602485,0.07776086956521741,0.050271739130434784,0.8719891304347824,0.043575
29,11465.36,11530.66,11043.12,11043.12,1520035200,71279.36,812200126.22,2018-03-02,10873.410000000002,9593.812,10939.892257559855,10554.248652019445,10167.372101001984,386.87655101745804,323.65846208234825,126.43617787021958,11043.12,422.23999999999984,1.7521929364170965,63.665338037607356,10281.587500000003,780.3147845100737,10281.587500000003,11842.217069020151,8720.957930979856,487.53999999999917,849.6057994178503,0.07047386363636364,0.04150681818181818,0.8879909090909094,0.05961928030303033,0.07413636363636364,0.0991022727272727,0.8268068181818183,-0.0575965909090909
30,11504.42,11539.79,11084.01,11465.36,1520121600,61016.39,690727335.55,2018-03-03,11055.342000000002,9655.444516129031,11128.068825945697,10701.257320772083,10276.449563180142,424.8077575919397,343.90837572738116,161.79876372911713,11465.36,39.0599999999995,1.7724020318917793,63.93019524236753,10411.245000000004,755.6892992040982,10411.245000000004,11922.623598408201,8899.866401591808,455.78000000000077,818.0603408577261,0.08376637931034484,0.05350028735632184,0.8627175287356322,0.08043511494252872,0.07882758620689652,0.1187586206896552,0.8024482758620691,-0.06587068965517241
31,11440.73,11694.15,11431.55,11503.94,1520208000,68323.51,791471905.1,2018-03-04,11276.600000000002,9711.234687499997,11232.289458861802,10815.567432176169,10370.724814128293,444.84261804787286,364.1112305421245,161.46277501149643,11504.42,-63.6900000000005,1.7116601681378762,63.12222262398353,10556.047000000004,649.1581363914032,10556.047000000004,11854.363272782812,9257.730727217197,262.6000000000004,773.9504477268474,0.09102333333333333,0.06662130952380954,0.8423720238095237,0.0583219761904762,0.10855,0.12249999999999997,0.76895,-0.031229999999999987
32,10735.45,11441.65,10589.28,11440.33,1520294400,109876.55,1210081181.36,2018-03-05,11237.816000000004,9742.271515151517,11066.67604999982,10803.19173924737,10400.055349101318,403.1363901460518,371.9212126271489,62.43035503780573,11440.73,-705.2799999999988,1.215066705653384,54.85463270935548,10618.537500000006,598.9039319226166,10618.537500000006,11816.345363845241,9420.729636154772,852.369999999999,780.1285368111868,0.07421041666666668,0.0436421875,0.8821057291666667,0.09426921875,0.04725,0.05078125,0.90196875,-0.007821874999999999
33,9928.56,10913.7,9470.73,10735.45,1520380800,183060.08,1858869115.0,2018-03-06,11014.904000000002,9747.750588235293,10687.303642525674,10668.172038225459,10362.37758378514,305.79445444031984,358.6891515377102,-105.78939419478058,10735.45,-806.8900000000012,0.8951066925769432,47.23252237370277,10613.278000000006,604.7431711204716,10613.278000000006,11822.76434224095,9403.791657759062,1442.9700000000012,831.9676289158324,0.09192181695373183,0.028129584599797364,0.8799361870989528,0.20042209388720028,0.09648936170212766,0.045106382978723415,0.8584042553191488,0.07280319148936172
34,9316.72,10119.21,9086.85,9928.56,1520467200,154879.22,1492236089.97,2018-03-07,10585.176000000003,9735.435428571429,10230.442114595546,10459.653960288371,10279.302737209771,180.35122307859817,323.00709148273705,-285.3117368082777,9928.56,-611.8400000000001,0.7366937122737195,42.4193228240127,10569.677500000003,665.3599472377036,10569.677500000003,11900.397394475413,9238.957605524598,1032.3599999999988,847.5342673861644,0.06808278953556733,0.0406253821281599,0.8912992063492063,0.09008081569664902,0.0778395061728395,0.0441604938271605,0.8779999999999998,0.06606913580246912
35,9252.76,9433.38,8393.45,9316.77,1520553600,233598.15,2081621422.7,2018-03-08,10134.844000000003,9722.027777777776,9904.547927189311,10273.522983955103,10198.1824081976,75.34057575750377,273.4577086436368,-396.23426577226616,9316.72,-63.959999999999134,0.7223027283556099,41.938197998747725,10477.455000000004,714.4101247845938,10477.455000000004,11906.275249569191,9048.634750430818,1039.9299999999982,862.3868589258037,0.061663631488631486,0.03951124517374518,0.8988090679965677,0.07703322715572716,0.06996621621621621,0.05854054054054055,0.8715067567567568,0.01457567567567566
36,8797.27,9518.62,8727.43,9252.76,1520640000,117409.38,1084925795.69,2018-03-09,9606.152000000006,9697.034324324322,9535.45517213568,10045.936410187209,10088.023473673356,-42.08706348614578,210.3323659417501,-504.8388588557917,9252.76,-455.48999999999984,0.6281897635610023,38.582097592057885,10396.457000000006,807.3815951978422,10396.457000000006,12011.22019039569,8781.693809604321,791.1900000000005,856.9221234062218,0.07686867125411898,0.044768182895048574,0.8783563938963191,0.08856636638237385,0.07732835820895523,0.06802238805970151,0.8546641791044777,-0.0018000000000000023
37,9544.84,9735.64,8484.32,8797.27,1520726400,149877.66,1374814644.2,2018-03-10,9368.030000000004,9693.029210526316,9538.583448727011,9968.709496284615,10045.50481350996,-76.79531722534375,152.89490001337518,-459.3804344774379,8797.27,747.5699999999997,0.8584865623264624,46.19277748512773,10314.585000000003,806.5230444940814,10314.585000000003,11927.63108898817,8701.538911011841,1251.3199999999995,887.0338499308727,0.0655439880952381,0.04937011904761905,0.8851346428571428,0.06879991071428572,0.08485,0.08280000000000001,0.832325,-0.004477500000000002
38,9142.15,9907.41,8796.52,9543.98,1520812800,152959.8,1435404200.39,2018-03-11,9210.748000000003,9678.904102564104,9406.438947891736,9841.357902641968,9975.08903375265,-133.73113111068233,95.5601674221023,-458.58259706556925,9544.84,-402.6900000000005,0.7573130134094544,43.09494140376004,10208.871000000003,815.092239984629,10208.871000000003,11839.055479969262,8578.686520030747,1110.8899999999994,904.0412769845468,0.07359848214285716,0.04161860119047618,0.8847902083333332,0.09050752976190476,0.08589999999999999,0.06147499999999999,0.8526250000000001,0.01953375000000001
39,9160.12,9486.12,8856.65,9142.27,1520899200,133768.47,1228556284.3,2018-03-12,9179.428000000004,9665.9345,9324.332624502316,9736.420578264382,9911.808075615174,-175.38749735079182,41.36343048552185,-433.5018556726274,9142.15,17.970000000001164,0.7629766502511448,43.2777513044461,10142.794000000004,844.8379868627582,10142.794000000004,11832.46997372552,8453.118026274491,629.4700000000012,883.2751855943338,0.058644264069264075,0.05014599567099568,0.8911945887445886,0.05748867965367965,0.06576623376623376,0.06704545454545455,0.8671883116883119,-0.00870649350649352
40,8217.7,9360.66,7966.94,9160.12,1520985600,161775.05,1385572511.72,2018-03-13,8972.416000000005,9630.611707317074,8955.455060761245,9502.523260697208,9780.731962785412,-278.2087020882045,-22.55779329963782,-511.3018175771334,9160.12,-942.42,0.5780685809803612,36.63139789661368,10061.281000000006,947.2243577610279,10061.281000000006,11955.729715522062,8166.83228447795,1393.7200000000007,921.71906446794,0.06897561576354677,0.04201915708812262,0.8889950738916254,0.108888579638752,0.08573563218390805,0.05539080459770116,0.8588620689655174,0.05473850574712644
41,8268.41,8432.12,7698.47,8216.22,1521072000,187365.71,1519850464.55,2018-03-14,8866.644000000004,9598.178333333333,8726.440031302343,9312.489190346289,9664.105556837272,-351.6163664909854,-88.37510705573466,-526.4825188705016,8217.7,50.709999999999134,0.5921121798613926,37.190355513324526,9965.926000000003,1027.6936962385362,9965.926000000003,12021.313392477075,7910.5386075229335,733.6500000000004,907.6095712230012,0.056611546184738966,0.0379073866896156,0.8934288582903037,0.046984404761904776,0.054500000000000014,0.056,0.8894999999999998,-0.01488915662650602
42,8283.23,8616.63,7924.11,8267.95,1521158400,129688.11,1082790136.53,2018-03-15,8614.322000000004,9567.598139534884,8578.703350242758,9154.021323460163,9557.939065907343,-403.91774244717993,-151.48792937013576,-504.8596261540885,8268.41,14.819999999999707,0.5965321332855943,37.36424221277382,9894.801000000003,1093.7506905857686,9894.801000000003,12082.302381171543,7707.299618828468,692.5199999999995,891.5307135138628,0.06272467897271268,0.04721722846441948,0.8788202648475122,0.036441329588015,0.062224719101123586,0.0822808988764045,0.8554606741573033,-0.03111067415730337
43,7883.45,8360.64,7765.41,8283.23,1521244800,111641.32,901939422.97,2018-03-16,8362.582000000002,9529.322045454543,8346.952229355113,8958.423169998037,9429.55922099204,-471.1360509940041,-215.4210345442459,-511.4300328995164,8283.23,-399.77999999999975,0.5286516634801297,34.58287300565263,9808.468000000004,1181.9906721494995,9808.468000000004,12172.449344299,7444.486655701005,595.2299999999996,869.4543970180807,0.0655679653679654,0.04204155844155843,0.892398051948052,0.10214827922077926,0.07106493506493505,0.04767532467532468,0.8747922077922077,0.048681818181818166
44,8215.4,8299.86,7318.46,7882.67,1521331200,198796.34,1535519444.95,2018-03-17,8173.638000000003,9500.123777777779,8303.101485714504,8844.049748196248,9336.71282003432,-492.663071838073,-270.8718572269717,-443.5824292222025,7883.45,331.9499999999998,0.6304046791742731,38.66553422145138,9702.913000000004,1226.7116585455542,9702.913000000004,12156.33631709111,7249.489682908897,981.4000000000003,877.7694744599291,0.07934091710758377,0.046074118165784834,0.8745757054673721,0.11204177248677248,0.05728703703703704,0.055370370370370375,0.8873425925925924,0.012199999999999996
45,8623.14,8725.6,8129.66,8215.5,1521417600,171829.52,1447812723.08,2018-03-18,8254.726,9481.058913043478,8409.780991323336,8810.047995470557,9282.27652436068,-472.22852889012216,-311.1445948596961,-322.167868060852,8215.4,407.73999999999984,0.7650039224958624,43.34290211741191,9604.332000000004,1230.4847731028208,9604.332000000004,12065.301546205646,7143.3624537943615,595.9400000000005,856.8952664120036,0.0745183201058201,0.04308141534391535,0.8824234126984126,0.08096909722222223,0.035486111111111114,0.07476388888888891,0.8897777777777781,-0.061129166666666665
46,8920.71,9056.23,8339.8,8623.14,1521504000,131959.66,1150462439.42,2018-03-19,8385.186000000003,9469.13659574468,8580.090661783692,8827.079547097192,9254.754618794164,-427.6750716969709,-334.4513399243799,-186.447463545182,8623.14,297.5699999999997,0.8707911239351043,46.54667818304825,9533.645500000002,1226.9369752074967,9533.645500000002,11987.519450414995,7079.771549585009,716.4300000000003,846.5188286956762,0.05358012643041712,0.0422203488372093,0.9042150286083428,0.04160208979328165,0.05184496124031007,0.051627906976744194,0.8965387596899228,1.7441860465114035e-05
47,8911.35,9184.51,8778.69,8920.53,1521590400,109985.22,991376396.96,2018-03-20,8510.810000000001,9457.516041666668,8690.51044157877,8840.048502602629,9228.668501869803,-388.6199992671736,-345.2853133986206,-86.66937173710608,8920.71,-9.359999999998763,0.8676818068960214,46.45768908238486,9432.744500000004,1188.4907956354855,9432.744500000004,11809.726091270977,7055.762908729033,405.8199999999997,814.0429135663517,0.06830444677871145,0.04625497198879552,0.8854369047619047,0.07284310224089635,0.05141176470588237,0.07627205882352943,0.8723014705882355,-0.041393382352941176
48,8724.98,9107.0,8500.88,8911.37,1521676800,116522.98,1023286566.15,2018-03-21,8679.116,9442.566326530612,8702.000294412877,8822.340722249566,9190.478852203138,-368.1381299535715,-349.8559582526398,-36.56434340186331,8911.35,-186.3700000000008,0.8059717861762622,44.62814936232895,9316.837500000003,1135.008224833986,9316.837500000003,11586.853949667977,7046.821050332032,606.1200000000008,798.7552881863215,0.06915993031358886,0.045011411149825785,0.8858354819976773,0.08207508565621369,0.06672560975609756,0.05296951219512195,0.8803170731707316,0.02217012195121951
49,8934.8,8935.88,8307.58,8724.98,1521763200,109649.39,939997284.45,2018-03-22,8822.996000000001,9432.411,8779.600196396954,8839.646229509483,9171.127074285949,-331.48084477646444,-346.1808831049794,29.40007665703001,8724.98,209.8199999999997,0.8922002723304717,47.15147151055106,9190.309500000003,1017.8989392783324,9190.309500000003,11226.107378556668,7154.511621443337,628.2999999999993,786.2487114980482,0.07389182194616976,0.05712282608695653,0.8689795376121461,0.07518057280883364,0.07800724637681157,0.07178260869565216,0.8501884057971018,0.0009775362318840517
50,8548.06,9036.23,8515.53,8935.51,1521849600,93296.24,827663165.33,2018-03-23,8807.98,9425.9558,8702.420130850607,8794.777858899935,9124.044458399683,-329.26659949974965,-342.7979877580969,27.0627765166945,8934.8,-386.73999999999984,0.7618076589377499,43.240115064380404,9042.491500000002,867.7442186999077,9042.491500000002,10777.979937399818,7307.003062600185,520.6999999999989,766.8027624636617,0.054593500643500666,0.033547168597168595,0.9118634813384814,0.049735244530244534,0.04705405405405405,0.06472297297297297,0.8882635135135136,-0.018293243243243246
