,unnamed: 0,close,high,low,open,time,volumefrom,volumeto,timestamp,close_5_sma,close_50_sma,close_5_ema,close_12_ema,close_26_ema,macd,macds,macdh,close_-1_s,close_-1_d,rs_14,rsi_14,close_20_sma,close_20_mstd,boll,boll_ub,boll_lb,tr,atr
10,2767,8911.27,8997.34,8084.41,8084.61,1518393600,124923.98,1085921871.17,2018-02-11 19:00:00,8504.538,8281.261818181818,8469.677661722797,8334.701186318474,8296.225622204487,38.475564113987275,-11.064462275005281,99.08005277798512,8084.61,826.6600000000008,1.1976263319318368,54.49635884545741,8281.261818181818,678.3421964734056,8281.261818181818,9637.946211128628,6924.577425235007,912.9300000000003,1183.1853190199781
11,2768,8544.69,8955.15,8379.35,8911.17,1518480000,98632.88,853320352.71,2018-02-12 19:00:00,8561.338,8303.214166666667,8494.875986706995,8372.036508027264,8326.753385923657,45.28312210360673,1.0366357230763452,88.49297276106077,8911.27,-366.5799999999999,0.997572509623675,49.939238992211045,8303.214166666667,651.2291102838243,8303.214166666667,9605.672387234315,7000.755946099018,575.7999999999993,1105.3574377345699
12,2769,9485.64,9508.22,8542.98,8544.69,1518566400,133702.54,1220863360.18,2018-02-13 19:00:00,8719.1,8394.17,8826.836346846509,8565.400379454684,8462.516743730197,102.88363572448725,22.590999397844534,160.58527265328541,8544.69,940.9499999999989,1.4593236540695878,59.338414106445846,8394.17,704.4900767694799,8394.17,9803.15015353896,6985.18984646104,965.2399999999998,1088.366851119751
13,2770,10033.75,10223.58,9363.38,9485.64,1518652800,168776.78,1666668487.88,2018-02-14 19:00:00,9011.992,8511.282857142858,9230.523723917648,8815.41343806132,8638.984937289426,176.4285007718936,54.77391946587787,243.30916261203146,9485.64,548.1100000000006,1.748987200072727,63.622966306516666,8511.282857142858,806.3155469973722,8511.282857142858,10123.913951137602,6898.651763148114,860.2000000000007,1062.012682247656
14,2771,10188.73,10303.14,9720.38,10033.75,1518739200,105556.67,1061827697.26,2018-02-15 19:00:00,9432.815999999999,8623.112666666666,9550.656890695878,9045.467472545131,8806.629391403612,238.83808114151907,92.92922216845561,291.8177179461269,10033.75,154.97999999999956,1.8371908297531712,64.75386887927459,8623.112666666666,889.5473254853259,8623.112666666666,10402.207317637318,6844.018015696014,582.7600000000002,1008.9939327510436
15,2772,11097.21,11119.45,10074.07,10188.73,1518825600,123660.48,1327921168.02,2018-02-16 19:00:00,9870.004,8777.74375,10066.960634670495,9384.534102283638,9046.242939733334,338.29116255030385,143.422880371499,389.7365643576097,10188.73,908.4799999999996,2.394005738321653,70.53629023931754,8777.74375,1058.826629931297,8777.74375,10895.397009862594,6660.090490137405,1045.380000000001,1012.8674113496226
16,2773,10417.23,11288.34,10161.01,11097.21,1518912000,154431.22,1659704217.34,2018-02-17 19:00:00,10244.512,8874.184117647059,10183.8357132197,9553.269676791495,9185.41009900104,367.85957779045566,189.34427779695847,357.0305999869944,11097.21,-679.9799999999996,1.6523782996887655,62.297987428213325,8874.184117647059,1099.616694324998,8874.184117647059,11073.417506297055,6674.9507289970625,1127.33,1024.6401680648462
17,2774,11182.28,11265.96,10336.32,10418.12,1518998400,108244.29,1186535653.61,2018-02-18 19:00:00,10583.84,9002.411666666667,10516.875823568418,9816.92190160246,9382.697324636109,434.2245769663514,239.2187970969764,390.01155973874995,10417.23,765.0500000000011,2.027730500011717,66.97196134212969,9002.411666666667,1197.4938318703976,9002.411666666667,11397.399330407461,6607.424002925872,929.6399999999994,1015.1668569257887
18,2775,11256.43,11802.23,11130.95,11182.28,1519084800,142449.23,1640343867.77,2018-02-19 19:00:00,10828.376,9121.044210526316,10763.505135132456,10048.054044646351,9563.352267250311,484.7017773960397,289.0332957408862,391.33696331030694,11182.28,74.14999999999964,2.0669087456925173,67.39387823636739,9121.044210526316,1273.469753457135,9121.044210526316,11667.983717440586,6574.104703612045,671.2799999999988,981.8182835874983
19,2776,10481.66,11295.58,10256.21,11256.78,1519171200,183274.25,1982721124.63,2018-02-20 19:00:00,10886.962,9189.075,10669.528495286015,10117.210705349542,9649.95566628729,467.25503906225276,325.0933889746326,284.3233001752403,11256.43,-774.7700000000004,1.434506069191378,58.923906058194774,9189.075,1276.297387257787,9189.075,11741.669774515574,6636.480225484427,1039.3700000000008,987.2603577583425
20,2777,9847.96,10941.57,9757.19,10481.66,1519257600,175506.26,1795951829.82,2018-02-21 19:00:00,10637.112,9220.450476190475,10395.617414915938,10074.508472708767,9668.258646109543,406.2498265992235,341.47577736250435,129.54809847343836,10481.66,-633.7000000000007,1.1299721174157964,53.05102861096337,9237.931999999999,1282.1624099219423,9237.931999999999,11802.256819843884,6673.607180156114,1184.3799999999992,1005.4785286594529
21,2778,10175.51,10420.67,9604.0,9847.96,1519344000,139373.76,1399448203.16,2018-02-22 19:00:00,10588.768,9263.862272727272,10322.238468987483,10090.45123196086,9714.30207148001,376.1491604808507,348.462003234454,55.37431449279336,9847.96,327.5500000000011,1.2481433888211513,55.51885146772753,9284.144,1299.21093639826,9284.144,11882.56587279652,6685.72212720348,816.6700000000001,988.3872885617944
22,2779,9705.73,10528.0,9396.54,10175.51,1519430400,125269.68,1244484468.57,2018-02-23 19:00:00,10293.458,9283.07391304348,10116.717333074395,10029.966223411686,9713.536758770548,316.4294646411381,342.0174536093574,-51.175977936438585,10175.51,-469.78000000000065,1.0554933830597544,51.34987987597285,9358.528000000002,1277.3646974866904,9358.528000000002,11913.257394973383,6803.798605026621,1131.4599999999991,1001.0958082758754
23,2780,9610.11,9873.79,9329.44,9705.73,1519516800,82430.45,793093192.66,2018-02-24 19:00:00,9964.194,9296.700416666668,9947.83819008943,9964.17917807534,9704.441145137873,259.7380329374664,325.4834900395884,-131.49091420424395,9705.73,-95.61999999999898,1.0209513040671523,50.518352521037684,9492.179500000002,1143.4983132175219,9492.179500000002,11779.176126435046,7205.182873564958,544.3500000000004,961.2188279670987
24,2781,10326.5,10457.51,9411.82,9610.11,1519603200,117416.47,1181729273.47,2018-02-25 19:00:00,9933.162,9337.8924,10074.06379219541,10020.790070211715,9758.398287750788,262.39178246092706,312.81729699947357,-100.85102907709302,9610.11,716.3899999999994,1.2849965891556137,56.236258524589964,9623.442000000003,1075.7676524456492,9623.442000000003,11774.977304891301,7471.906695108704,1045.6900000000005,968.4784597435606
25,2782,10594.76,10879.38,10154.24,10326.5,1519689600,99772.39,1060840699.02,2018-02-26 19:00:00,10082.521999999999,9386.233461538464,10247.633777290792,10110.25548882892,9830.036638562746,280.21885026617383,306.2778433669573,-52.117986201566964,10326.5,268.2600000000002,1.3914769478869053,58.18483632536814,9773.544000000004,982.9402564347452,9773.544000000004,11739.424512869493,7807.663487130513,725.1399999999994,947.8646161988626
26,2783,10334.44,11067.76,10303.14,10594.76,1519776000,105434.79,1126074675.67,2018-02-27 19:00:00,10114.308,9421.352222222222,10276.569694160029,10145.12878973242,9872.746571085092,272.38221864732805,299.48228777781077,-54.200138260965446,10594.76,-260.3199999999997,1.2521421940276578,55.59783025015697,9877.231500000004,922.4713531725254,9877.231500000004,11722.174206345055,8032.288793654952,764.6200000000008,932.5449878460414
27,2784,10929.37,11090.3,10247.56,10334.44,1519862400,88432.44,952472120.03,2018-02-28 19:00:00,10359.036000000002,9475.21,10494.17234944838,10266.914143987478,9961.276846888699,305.6372970987795,300.71567536055545,9.843243476448151,10334.44,594.9300000000003,1.498590851025271,59.9774409007517,9988.858500000004,907.0643953944898,9988.858500000004,11802.987290788984,8174.729709211024,842.7399999999998,925.1274033151217
28,2785,11043.12,11191.94,10801.45,10929.37,1519948800,77195.49,852908489.64,2018-03-01 19:00:00,10645.638000000004,9529.275862068966,10677.156331050539,10387.277813586177,10051.048326999893,336.2294865862841,307.82944563201283,56.80008190854255,10929.37,113.75,1.5493362504541244,60.774103462347675,10112.550000000003,871.261981604544,10112.550000000003,11855.073963209092,8370.026036790914,390.4899999999998,881.4559077140368
29,2786,11465.36,11530.66,11043.12,11043.12,1520035200,71279.36,812200126.22,2018-03-02 19:00:00,10873.410000000002,9593.812,10939.892257559855,10554.248652019443,10167.372101001985,386.87655101745804,323.65846208234825,126.43617787021958,11043.12,422.2399999999998,1.7521929364170965,63.665338037607356,10281.587500000003,780.3147845100737,10281.587500000003,11842.217069020151,8720.957930979856,487.53999999999905,849.6057994178504
30,2787,11504.42,11539.79,11084.01,11465.36,1520121600,61016.39,690727335.55,2018-03-03 19:00:00,11055.342000000002,9655.444516129031,11128.068825945697,10701.257320772082,10276.449563180142,424.80775759193966,343.9083757273811,161.79876372911713,11465.36,39.05999999999949,1.7724020318917793,63.93019524236754,10411.245000000004,755.6892992040983,10411.245000000004,11922.623598408201,8899.866401591808,455.78000000000065,818.0603408577261
31,2788,11440.73,11694.15,11431.55,11503.94,1520208000,68323.51,791471905.1,2018-03-04 19:00:00,11276.600000000002,9711.234687499997,11232.289458861802,10815.567432176167,10370.724814128294,444.84261804787275,364.11123054212453,161.46277501149643,11504.42,-63.69000000000051,1.7116601681378762,63.122222623983525,10556.047000000004,649.1581363914033,10556.047000000004,11854.363272782812,9257.730727217197,262.60000000000036,773.9504477268474
32,2789,10735.45,11441.65,10589.28,11440.33,1520294400,109876.55,1210081181.36,2018-03-05 19:00:00,11237.816000000004,9742.271515151517,11066.67604999982,10803.19173924737,10400.055349101318,403.1363901460518,371.9212126271489,62.430355037805725,11440.73,-705.2799999999988,1.215066705653384,54.85463270935548,10618.537500000006,598.9039319226166,10618.537500000006,11816.34536384524,9420.729636154772,852.369999999999,780.1285368111869
33,2790,9928.56,10913.7,9470.73,10735.45,1520380800,183060.08,1858869115.0,2018-03-06 19:00:00,11014.904000000002,9747.750588235293,10687.303642525674,10668.17203822546,10362.37758378514,305.7944544403199,358.6891515377102,-105.78939419478058,10735.45,-806.8900000000012,0.8951066925769432,47.232522373702764,10613.278000000006,604.7431711204716,10613.278000000006,11822.76434224095,9403.791657759062,1442.9700000000012,831.9676289158324
34,2791,9316.72,10119.21,9086.85,9928.56,1520467200,154879.22,1492236089.97,2018-03-07 19:00:00,10585.176000000003,9735.435428571429,10230.442114595546,10459.653960288371,10279.302737209773,180.3512230785982,323.00709148273705,-285.3117368082777,9928.56,-611.8400000000001,0.7366937122737195,42.4193228240127,10569.677500000005,665.3599472377036,10569.677500000005,11900.397394475413,9238.957605524598,1032.3599999999988,847.5342673861644
35,2792,9252.76,9433.38,8393.45,9316.77,1520553600,233598.15,2081621422.7,2018-03-08 19:00:00,10134.844000000003,9722.027777777776,9904.547927189311,10273.522983955103,10198.1824081976,75.34057575750376,273.4577086436368,-396.2342657722661,9316.72,-63.95999999999913,0.72230272835561,41.93819799874773,10477.455000000005,714.4101247845937,10477.455000000005,11906.275249569193,9048.634750430818,1039.9299999999985,862.3868589258036
36,2793,8797.27,9518.62,8727.43,9252.76,1520640000,117409.38,1084925795.69,2018-03-09 19:00:00,9606.152000000006,9697.034324324322,9535.45517213568,10045.93641018721,10088.023473673356,-42.08706348614578,210.33236594175006,-504.83885885579167,9252.76,-455.4899999999998,0.6281897635610023,38.58209759205788,10396.457000000006,807.3815951978422,10396.457000000006,12011.22019039569,8781.693809604321,791.1900000000005,856.9221234062217
37,2794,9544.84,9735.64,8484.32,8797.27,1520726400,149877.66,1374814644.2,2018-03-10 19:00:00,9368.030000000004,9693.029210526316,9538.583448727011,9968.709496284617,10045.50481350996,-76.79531722534375,152.8949000133752,-459.3804344774379,8797.27,747.5699999999997,0.8584865623264624,46.19277748512773,10314.585000000005,806.5230444940814,10314.585000000005,11927.631088988168,8701.538911011841,1251.3199999999997,887.0338499308729
38,2795,9142.15,9907.41,8796.52,9543.98,1520812800,152959.8,1435404200.39,2018-03-11 20:00:00,9210.748000000003,9678.904102564104,9406.438947891736,9841.357902641968,9975.08903375265,-133.73113111068233,95.5601674221023,-458.58259706556925,9544.84,-402.6900000000005,0.7573130134094544,43.09494140376005,10208.871000000005,815.092239984629,10208.871000000005,11839.055479969262,8578.686520030747,1110.8899999999994,904.0412769845469
39,2796,9160.12,9486.12,8856.65,9142.27,1520899200,133768.47,1228556284.3,2018-03-12 20:00:00,9179.428000000004,9665.9345,9324.332624502316,9736.420578264382,9911.808075615174,-175.38749735079182,41.363430485521846,-433.50185567262736,9142.15,17.970000000001164,0.7629766502511448,43.27775130444609,10142.794000000005,844.8379868627583,10142.794000000005,11832.469973725521,8453.11802627449,629.4700000000012,883.2751855943337
40,2797,8217.7,9360.66,7966.94,9160.12,1520985600,161775.05,1385572511.72,2018-03-13 20:00:00,8972.416000000005,9630.611707317074,8955.455060761245,9502.523260697208,9780.731962785412,-278.2087020882045,-22.55779329963782,-511.3018175771334,9160.12,-942.4200000000001,0.5780685809803612,36.63139789661367,10061.281000000006,947.224357761028,10061.281000000006,11955.729715522062,8166.83228447795,1393.7200000000003,921.71906446794
41,2798,8268.41,8432.12,7698.47,8216.22,1521072000,187365.71,1519850464.55,2018-03-14 20:00:00,8866.644000000004,9598.178333333333,8726.440031302343,9312.489190346287,9664.105556837272,-351.61636649098546,-88.37510705573466,-526.4825188705016,8217.7,50.70999999999913,0.5921121798613926,37.19035551332452,9965.926000000005,1027.693696238536,9965.926000000005,12021.313392477077,7910.538607522933,733.6500000000005,907.6095712230012
42,2799,8283.23,8616.63,7924.11,8267.95,1521158400,129688.11,1082790136.53,2018-03-15 20:00:00,8614.322000000004,9567.598139534884,8578.703350242758,9154.021323460163,9557.939065907343,-403.91774244718,-151.48792937013576,-504.85962615408846,8268.41,14.819999999999709,0.5965321332855943,37.36424221277382,9894.801000000005,1093.7506905857686,9894.801000000005,12082.302381171543,7707.299618828468,692.5199999999995,891.5307135138627
43,2800,7883.45,8360.64,7765.41,8283.23,1521244800,111641.32,901939422.97,2018-03-16 20:00:00,8362.582000000002,9529.322045454543,8346.952229355113,8958.423169998037,9429.559220992041,-471.1360509940041,-215.4210345442459,-511.4300328995164,8283.23,-399.77999999999975,0.5286516634801297,34.58287300565263,9808.468000000004,1181.9906721494995,9808.468000000004,12172.449344299002,7444.4866557010055,595.2299999999996,869.4543970180808
44,2801,8215.4,8299.86,7318.46,7882.67,1521331200,198796.34,1535519444.95,2018-03-17 20:00:00,8173.638000000003,9500.123777777779,8303.101485714504,8844.049748196248,9336.712820034321,-492.66307183807294,-270.87185722697166,-443.58242922220256,7883.45,331.9499999999998,0.6304046791742731,38.66553422145138,9702.913000000004,1226.7116585455542,9702.913000000004,12156.336317091113,7249.489682908896,981.4000000000005,877.7694744599293
45,2802,8623.14,8725.6,8129.66,8215.5,1521417600,171829.52,1447812723.08,2018-03-18 20:00:00,8254.726,9481.058913043478,8409.780991323336,8810.047995470557,9282.27652436068,-472.2285288901221,-311.1445948596961,-322.167868060852,8215.4,407.7399999999998,0.7650039224958624,43.34290211741191,9604.332000000004,1230.4847731028208,9604.332000000004,12065.301546205646,7143.362453794362,595.9400000000005,856.8952664120036
46,2803,8920.71,9056.23,8339.8,8623.14,1521504000,131959.66,1150462439.42,2018-03-19 20:00:00,8385.186000000003,9469.13659574468,8580.090661783692,8827.079547097192,9254.754618794163,-427.6750716969709,-334.4513399243799,-186.44746354518202,8623.14,297.5699999999997,0.8707911239351043,46.54667818304825,9533.645500000002,1226.9369752074967,9533.645500000002,11987.519450414995,7079.771549585009,716.4300000000003,846.5188286956762
47,2804,8911.35,9184.51,8778.69,8920.53,1521590400,109985.22,991376396.96,2018-03-20 20:00:00,8510.810000000001,9457.516041666668,8690.51044157877,8840.04850260263,9228.668501869804,-388.6199992671736,-345.2853133986206,-86.66937173710608,8920.71,-9.359999999998763,0.8676818068960214,46.45768908238487,9432.744500000004,1188.4907956354855,9432.744500000004,11809.726091270975,7055.762908729033,405.8199999999997,814.0429135663516
48,2805,8724.98,9107.0,8500.88,8911.37,1521676800,116522.98,1023286566.15,2018-03-21 20:00:00,8679.116,9442.566326530612,8702.000294412877,8822.340722249566,9190.478852203138,-368.1381299535715,-349.8559582526398,-36.56434340186331,8911.35,-186.3700000000008,0.8059717861762622,44.62814936232895,9316.837500000005,1135.0082248339859,9316.837500000005,11586.853949667977,7046.821050332033,606.1200000000008,798.7552881863215
49,2806,8934.8,8935.88,8307.58,8724.98,1521763200,109649.39,939997284.45,2018-03-22 20:00:00,8822.996000000001,9432.411,8779.600196396954,8839.646229509483,9171.127074285947,-331.48084477646444,-346.18088310497944,29.400076657030013,8724.98,209.8199999999997,0.8922002723304717,47.151471510551055,9190.309500000003,1017.8989392783324,9190.309500000003,11226.107378556668,7154.511621443338,628.2999999999993,786.2487114980482
50,2807,8548.06,9036.23,8515.53,8935.51,1521849600,93296.24,827663165.33,2018-03-23 20:00:00,8807.98,9425.9558,8702.420130850607,8794.777858899935,9124.044458399685,-329.26659949974965,-342.7979877580969,27.0627765166945,8934.8,-386.7399999999998,0.7618076589377499,43.24011506438041,9042.491500000002,867.7442186999077,9042.491500000002,10777.979937399818,7307.003062600186,520.6999999999989,766.8027624636616
51,2808,8472.84,8690.36,8395.85,8548.39,1521936000,76775.64,657643520.26,2018-03-24 20:00:00,8718.405999999999,9410.3872,8625.893420513728,8745.240595778057,9074.908917152386,-329.668321374329,-340.17203049483805,21.00741824101806,8548.06,-75.21999999999935,0.7391799928498543,42.50163846690874,8894.097000000002,666.4579162542104,8894.097000000002,10227.012832508422,7561.181167491581,294.5100000000002,732.279256960616
52,2809,8152.2,8521.04,7869.27,8472.56,1522022400,131859.97,1079038734.78,2018-03-25 20:00:00,8566.576000000001,9409.0702,8467.995613602447,8653.99054794254,9005.383355057902,-351.3928071153623,-342.4162022182461,-17.953209794232407,8472.84,-320.6400000000003,0.6504847009188968,39.41173768873735,8764.934500000001,526.424292977242,8764.934500000001,9817.783085954485,7712.085914045518,651.7700000000004,726.4040234157195
53,2810,7808.48,8226.24,7752.3,8152.18,1522108800,116523.1,930754990.52,2018-03-26 20:00:00,8383.276000000002,9426.4982,8248.157075666859,8523.89627958591,8915.312276802157,-391.415997216247,-352.2162185088057,-78.39955741488257,8152.2,-343.72000000000025,0.5713408101069104,36.36008219426552,8658.930500000002,492.11531246538703,8658.930500000002,9643.161124930777,7674.699875069228,473.9399999999996,708.0087033343351
54,2811,7959.78,8117.79,7752.6,7808.42,1522195200,82590.62,657712114.92,2018-03-27 20:00:00,8188.272,9431.6688,8152.031383758054,8437.100283737424,8843.489903028787,-406.3896192913635,-363.05094933724314,-86.6773399082407,7808.48,151.30000000000018,0.6290173393863642,38.613299206705136,8591.083500000002,490.18966370467854,8591.083500000002,9571.46282740936,7610.704172590646,365.1899999999996,683.0656404576387
55,2812,7106.62,7983.77,6927.11,7959.78,1522281600,185805.88,1379180030.3,2018-03-28 20:00:00,7899.984000000001,9421.9468,7803.56092245739,8232.393296186405,8713.080696293306,-480.6874001069009,-386.5783275175471,-188.21814517870757,7959.78,-853.1599999999999,0.4658532757030003,31.78034823980485,8483.776500000002,566.6592993313494,8483.776500000002,9617.095098662701,7350.457901337303,1056.6600000000008,710.2117924077895
56,2813,6853.76,7280.27,6595.26,7106.62,1522368000,229837.79,1584675343.21,2018-03-29 20:00:00,7576.168000000002,9393.8082,7486.960614942533,8020.280335727738,8573.618222031513,-553.3378863037751,-419.93033910254474,-266.8150944024608,7106.62,-252.85999999999967,0.4302327977946656,30.0813125288456,8386.601000000002,667.7048878761457,8386.601000000002,9722.010775752293,7051.191224247711,685.0100000000002,708.3828332436306
57,2814,6943.77,7228.4,6806.34,6853.75,1522454400,129526.48,915400590.57,2018-03-30 20:00:00,7334.482000000004,9358.747,7305.897076617277,7854.653099920731,8451.481810798614,-596.8287108778832,-455.3100981753046,-283.0372254051572,6853.76,90.01000000000022,0.45954482801869634,31.48548911940715,8256.547500000002,683.3636615562309,8256.547500000002,9623.274823112464,6889.820176887541,422.0599999999995,687.6273902051296
58,2815,6835.84,7056.22,6463.54,6943.77,1522540800,131344.01,889887684.72,2018-03-31 20:00:00,7139.954000000002,9324.078,7149.2113844051255,7697.90440598559,8330.514410706352,-632.6100047207619,-490.7701474123553,-283.67971461681327,6943.77,-107.93000000000029,0.4427848014086814,30.689594246928777,8141.232000000002,719.6818268666498,8141.232000000002,9580.5956537333,6701.868346266702,592.6800000000003,680.7519821398897
59,2816,7074.6,8218.66,6792.3,6835.58,1522627200,106513.22,748861435.14,2018-04-01 20:00:00,6962.918000000002,9303.877800000002,7124.340922936074,7602.007166757001,8236.555791995448,-634.5486252384471,-519.5258870456164,-230.04547638566146,6835.84,238.76000000000022,0.5296710202307869,34.62646629409724,8036.956000000003,715.3577717286959,8036.956000000003,9467.671543457394,6606.240456542611,1426.3599999999997,734.6904709090279
60,2817,7434.3,7528.97,7039.88,7074.65,1522713600,122807.02,905326798.64,2018-04-02 20:00:00,7028.454000000002,9274.3384,7227.660615292591,7576.205095758734,8176.581009057401,-600.375913298667,-535.6959121206196,-129.3600023560948,7074.6,359.6999999999998,0.670637043641601,40.14259388022236,7997.786000000002,726.3042052488191,7997.786000000002,9450.39441049764,6545.177589502364,489.09000000000015,716.9395433855594
61,2818,6815.5,7442.42,6727.09,7434.3,1522800000,123910.33,877199782.17,2018-04-03 20:00:00,7020.802000000002,9239.7546,7090.273743526734,7459.169825711971,8074.899258951158,-615.7294332391875,-551.7026320436784,-128.05360239101833,7434.3,-618.8000000000002,0.5317614700724046,34.71568390131061,7925.140500000001,769.2051138297613,7925.140500000001,9463.550727659524,6386.730272340479,715.3299999999999,716.8233110864592
62,2819,6790.45,6933.66,6602.38,6815.5,1522886400,114426.84,777145174.76,2018-04-04 20:00:00,6990.138000000004,9185.8508,6990.332495683684,7356.287087809788,7979.003065152967,-622.7159773431786,-565.9053122475369,-113.62133019128328,6815.5,-25.050000000000182,0.5270038015167877,34.512278292516996,7850.501500000001,804.2560625904136,7850.501500000001,9459.013625180829,6241.9893748191735,331.27999999999975,689.0033740703985
63,2820,6634.86,6869.53,6526.67,6790.45,1522972800,90749.16,605651287.47,2018-04-05 20:00:00,6949.942000000005,9117.873,6871.841663788487,7245.295781320205,7878.708871847741,-633.413090527536,-579.4068763786058,-108.01242829786042,6790.45,-155.59000000000015,0.49724558580710515,33.21068971721563,7788.072,848.7910372536459,7788.072,9485.654074507293,6090.489925492709,342.8599999999997,664.0446470883085
64,2821,6917.2,7083.85,6624.47,6634.86,1523059200,81312.77,564883141.53,2018-04-06 20:00:00,6918.462000000004,9052.442400000002,6886.961109192378,7194.818536085238,7807.004039864538,-612.1855037793002,-585.9626051508228,-52.44579725695485,6634.86,282.34000000000015,0.6075946240799516,37.795263493599094,7723.162000000001,863.8963428414038,7723.162000000001,9450.95468568281,5995.369314317193,459.3800000000001,649.2972459050856
65,2822,7049.92,7132.03,6911.02,6917.2,1523145600,60386.23,425825572.09,2018-04-07 20:00:00,6841.586000000002,8971.4966,6941.280739461715,7172.526090688265,7750.572541250666,-578.0464505624013,-584.3793735970997,12.665846069396821,6917.2,132.72000000000025,0.6634567164383224,39.88421880064723,7644.501000000001,849.1346760698365,7644.501000000001,9342.770352139674,5946.231647860328,221.0099999999993,618.4557651521293
66,2823,6789.53,7204.28,6633.69,7049.92,1523232000,130534.03,901883664.92,2018-04-08 20:00:00,6836.392000000003,8898.942600000002,6890.697159641062,7113.602803503889,7678.971606905903,-565.3688034020142,-580.57725833613,30.416909868231414,7049.92,-260.3900000000003,0.5934162188973151,37.241758421912785,7537.942000000001,813.5281787090724,7537.942000000001,9164.998357418146,5910.885642581856,570.5900000000001,615.0109008096409
