date,Unnamed: 0.1,bdy_sent_pos,bdy_sent_neg,bdy_sent_neu,bdy_sent_compound,title_sent_pos,title_sent_neg,title_sent_neu,title_sent_compound
2018-02-15,24.245283018867923,0.07185417789757412,0.04899658580413298,0.8791640161725066,0.11564331985624442,0.0870566037735849,0.08224528301886794,0.830698113207547,0.018633962264150948
2018-02-16,24.07547169811321,0.06117151841868823,0.05964465408805032,0.8791979784366576,0.027906073674752913,0.0525188679245283,0.0814433962264151,0.8660566037735848,-0.03750943396226416
2018-02-17,7.5,0.10809375000000002,0.060492708333333325,0.8314187500000001,0.08107520833333334,0.09025000000000001,0.10693749999999999,0.8028125,-0.061406249999999996
2018-02-18,39.5,0.071165,0.048946666666666666,0.8798766666666668,0.06258033333333332,0.0678,0.0529,0.8793000000000001,0.016879999999999996
2018-02-19,19.833333333333332,0.08080033068783068,0.05410343915343916,0.8650969576719578,0.07170085317460316,0.10793055555555554,0.08143055555555556,0.8106388888888888,0.015329166666666663
2018-02-20,25.0,0.09110630630630631,0.06202747747747748,0.846818918918919,0.07179180180180181,0.11191891891891892,0.058297297297297296,0.8298108108108107,0.08472972972972972
2018-02-21,27.75,0.08663857142857141,0.03736928571428573,0.8760338095238096,0.1356962261904762,0.08362499999999999,0.07957499999999999,0.8367749999999999,0.025380000000000003
2018-02-22,25.181818181818183,0.07128079004329005,0.07619680735930733,0.8524864177489178,0.002358284632034635,0.112,0.13532954545454545,0.7526704545454543,-0.033748863636363625
2018-02-23,22.91891891891892,0.0866929214929215,0.0517490990990991,0.8615264478764479,0.12377115186615187,0.11067567567567567,0.053675675675675674,0.8356486486486485,0.05997297297297297
2018-02-24,23.5,0.07556805555555555,0.030174652777777783,0.8942590277777778,0.1642632986111111,0.07904166666666666,0.04058333333333333,0.8803333333333333,0.06008333333333334
2018-02-25,25.423076923076923,0.07761698717948719,0.01894871794871795,0.903415064102564,0.18229445970695968,0.08653846153846154,0.022653846153846153,0.8908076923076924,0.10023076923076922
2018-02-26,23.0,0.07587835978835979,0.03412862433862434,0.8899959788359788,0.1046043015873016,0.06168888888888888,0.048777777777777774,0.8895333333333333,0.02030222222222222
2018-02-27,25.076923076923077,0.07376053113553113,0.07231300366300367,0.8539239010989009,0.029094299450549456,0.07275000000000001,0.10759615384615384,0.8196538461538461,-0.061436538461538466
2018-02-28,22.181818181818183,0.0711199134199134,0.04920963203463204,0.8796643939393939,0.04771193722943722,0.0722727272727273,0.08022727272727272,0.8474772727272726,-0.03859545454545454
2018-03-01,22.58695652173913,0.06026128364389234,0.04542841614906833,0.8943231366459629,0.06552624223602485,0.07776086956521741,0.050271739130434784,0.8719891304347824,0.043574999999999996
2018-03-02,26.5,0.07047386363636364,0.04150681818181818,0.8879909090909094,0.05961928030303032,0.07413636363636364,0.0991022727272727,0.8268068181818183,-0.0575965909090909
2018-03-03,31.379310344827587,0.08376637931034484,0.053500287356321834,0.8627175287356322,0.08043511494252872,0.07882758620689653,0.11875862068965519,0.802448275862069,-0.06587068965517241
2018-03-04,15.5,0.09102333333333333,0.06662130952380954,0.8423720238095237,0.0583219761904762,0.10855,0.12249999999999998,0.76895,-0.03122999999999999
2018-03-05,30.125,0.07421041666666668,0.0436421875,0.8821057291666667,0.09426921875,0.04725,0.05078125,0.90196875,-0.007821874999999999
2018-03-06,24.46808510638298,0.09192181695373185,0.028129584599797364,0.8799361870989528,0.20042209388720028,0.09648936170212766,0.04510638297872341,0.8584042553191488,0.07280319148936172
2018-03-07,21.80246913580247,0.06808278953556732,0.0406253821281599,0.8912992063492063,0.09008081569664902,0.0778395061728395,0.0441604938271605,0.8779999999999998,0.06606913580246913
2018-03-08,27.41891891891892,0.06166363148863149,0.03951124517374518,0.8988090679965677,0.07703322715572716,0.06996621621621621,0.05854054054054055,0.8715067567567568,0.014575675675675661
2018-03-09,21.582089552238806,0.07686867125411898,0.044768182895048574,0.878356393896319,0.08856636638237385,0.07732835820895523,0.06802238805970151,0.8546641791044777,-0.0018000000000000023
2018-03-10,28.25,0.0655439880952381,0.04937011904761905,0.8851346428571428,0.06879991071428572,0.08485,0.08280000000000001,0.832325,-0.004477500000000002
2018-03-11,25.75,0.07359848214285716,0.04161860119047618,0.8847902083333332,0.09050752976190476,0.08589999999999999,0.06147499999999999,0.8526250000000001,0.01953375000000001
2018-03-12,21.064935064935064,0.058644264069264075,0.05014599567099568,0.8911945887445886,0.05748867965367965,0.06576623376623376,0.06704545454545455,0.8671883116883119,-0.00870649350649352
2018-03-13,26.413793103448278,0.06897561576354677,0.042019157088122615,0.8889950738916254,0.10888857963875201,0.08573563218390805,0.05539080459770116,0.8588620689655174,0.05473850574712644
2018-03-14,25.626506024096386,0.056611546184738966,0.037907386689615595,0.8934288582903037,0.046984404761904776,0.05450000000000001,0.055999999999999994,0.8894999999999998,-0.01488915662650602
2018-03-15,23.44943820224719,0.06272467897271268,0.04721722846441948,0.8788202648475122,0.036441329588015,0.062224719101123586,0.0822808988764045,0.8554606741573033,-0.03111067415730337
2018-03-16,24.675324675324674,0.0655679653679654,0.04204155844155843,0.892398051948052,0.10214827922077926,0.07106493506493505,0.047675324675324676,0.8747922077922077,0.04868181818181817
2018-03-17,23.38888888888889,0.07934091710758377,0.046074118165784834,0.874575705467372,0.11204177248677248,0.05728703703703704,0.055370370370370375,0.8873425925925924,0.012199999999999997
2018-03-18,28.38888888888889,0.0745183201058201,0.04308141534391535,0.8824234126984126,0.08096909722222222,0.03548611111111111,0.07476388888888891,0.8897777777777781,-0.061129166666666665
2018-03-19,23.848837209302324,0.05358012643041712,0.0422203488372093,0.9042150286083427,0.04160208979328165,0.051844961240310065,0.051627906976744194,0.8965387596899228,1.7441860465114035e-05
2018-03-20,25.029411764705884,0.06830444677871145,0.046254971988795524,0.8854369047619047,0.07284310224089635,0.051411764705882365,0.07627205882352943,0.8723014705882355,-0.041393382352941176
2018-03-21,24.0609756097561,0.06915993031358886,0.04501141114982579,0.8858354819976773,0.08207508565621369,0.06672560975609756,0.05296951219512195,0.8803170731707316,0.02217012195121951
2018-03-22,24.91304347826087,0.07389182194616976,0.05712282608695653,0.8689795376121461,0.07518057280883364,0.07800724637681157,0.07178260869565216,0.8501884057971018,0.0009775362318840517
2018-03-23,22.743243243243242,0.05459350064350066,0.033547168597168595,0.9118634813384814,0.04973524453024453,0.04705405405405405,0.06472297297297297,0.8882635135135136,-0.018293243243243246
2018-03-24,22.0,0.06893568524970964,0.034885511033681774,0.8961838850174215,0.10084082752613242,0.04634146341463415,0.03607317073170732,0.9175853658536585,0.016712195121951223
2018-03-25,27.674418604651162,0.08614341085271318,0.0293,0.8845527131782948,0.18136833333333338,0.10832558139534883,0.03983720930232559,0.8518372093023255,0.11481627906976746
2018-03-26,25.91025641025641,0.07899783272283274,0.037697171347171356,0.8833174399674397,0.13051936406186407,0.09246153846153848,0.06353846153846153,0.8440128205128201,0.0541173076923077
2018-03-27,23.169014084507044,0.07164114688128774,0.03965128549072211,0.888712262463671,0.10665379275653923,0.07266197183098592,0.045788732394366205,0.8815492957746479,0.031342253521126774
2018-03-28,25.44736842105263,0.06928034147869674,0.03416748120300751,0.8965476660401,0.12086790100250627,0.04839473684210527,0.06538815789473686,0.886217105263158,-0.033648026315789475
2018-03-29,24.306122448979593,0.06173650793650793,0.03774172335600907,0.9005149659863942,0.08280798185941042,0.07976530612244898,0.05959183673469388,0.8606428571428572,0.024345918367346942
2018-03-30,24.041666666666668,0.07534971064814813,0.043937516534391534,0.8807388144841269,0.07774449487433861,0.08678124999999999,0.08511458333333333,0.8281250000000001,0.011903124999999995
2018-03-31,21.976744186046513,0.07085398671096346,0.07415428202288668,0.8549591731266152,-0.011223562200073832,0.06490697674418605,0.12620930232558142,0.8088837209302326,-0.09203372093023256
2018-04-01,23.0,0.07783234610917535,0.061203135888501736,0.8609616724738676,0.045577845528455285,0.11656097560975612,0.1165121951219512,0.767,-0.005799999999999995
2018-04-02,27.5,0.06687708333333334,0.03472004464285715,0.898398288690476,0.08692578422619046,0.0725375,0.046537499999999996,0.8809249999999998,0.04598062499999998
2018-04-03,20.635135135135137,0.05869980694980692,0.053341945516945516,0.8879379772629776,0.015692425997425985,0.0803918918918919,0.0775945945945946,0.8420270270270273,0.0007391891891891869
2018-04-04,26.27777777777778,0.05950420634920635,0.04556255291005292,0.8949437962962965,0.020299019841269837,0.06821666666666666,0.04445555555555555,0.8873166666666664,0.03642222222222222
2018-04-05,24.253731343283583,0.05912414712153518,0.05582480454868515,0.885034275053305,0.021034184434968014,0.05854477611940298,0.07255223880597014,0.8689029850746267,-0.007862686567164176
2018-04-06,24.698795180722893,0.07032146855821554,0.043590546601992394,0.8860875023905145,0.06663357986056781,0.0651144578313253,0.06080722891566265,0.8740783132530118,0.004080722891566251
2018-04-07,28.264705882352942,0.0691998599439776,0.04740738795518207,0.8833770658263307,0.06949003151260504,0.07473529411764705,0.07788235294117649,0.8473529411764705,-0.0169
2018-04-08,23.930232558139537,0.08152436323366559,0.04329772978959026,0.8751926356589148,0.10801005537098558,0.0867093023255814,0.05265116279069767,0.8489883720930231,0.054784883720930246
2018-04-09,22.22077922077922,0.08274672470386756,0.053882056039198906,0.8633622211122214,0.09195020205984492,0.07692207792207793,0.07115584415584418,0.8519090909090908,0.004285064935064931
2018-04-10,27.0,0.0714152083333333,0.057419494047619035,0.8586588392857143,0.06046775744047619,0.10791250000000001,0.056318749999999994,0.83573125,0.074685625
2018-04-11,21.064935064935064,0.0659627396413111,0.045432251082251095,0.875631168831169,0.06562055658627093,0.05312987012987013,0.0517012987012987,0.8951688311688312,-0.006456493506493505
2018-04-12,26.413793103448278,0.07469827586206895,0.033927969348659,0.891357183908046,0.12336688423645326,0.07827586206896552,0.04312643678160919,0.8786091954022991,0.04669252873563217
2018-04-13,25.5,0.06442558150183152,0.04030228708791207,0.8952392147435898,0.05446947985347985,0.0595375,0.0712375,0.8692124999999999,-0.026431249999999996
2018-04-14,22.953488372093023,0.08001879844961239,0.04046937984496124,0.879533914728682,0.12414290697674417,0.07372093023255814,0.07198837209302326,0.8543139534883722,0.020947674418604664
2018-04-15,21.813953488372093,0.05260874861572536,0.02838344407530454,0.9190252491694353,0.09578266334440753,0.05051162790697674,0.04330232558139536,0.9061860465116276,0.013462790697674426
2018-04-16,27.357142857142858,0.06460537414965987,0.026199897959183673,0.8949067687074829,0.13418442176870746,0.06962857142857143,0.03764285714285715,0.8927285714285714,0.04349142857142859
2018-04-17,21.70886075949367,0.08324859855334533,0.03983713080168776,0.8733064948764317,0.1370087447257384,0.09870886075949366,0.0569746835443038,0.8443164556962024,0.062472151898734174
2018-04-18,25.15730337078652,0.060233859461387575,0.043573185304084175,0.8849616015694667,0.022072843766720165,0.07901123595505619,0.07731460674157303,0.843674157303371,-0.014803370786516855
2018-04-19,26.441558441558442,0.08902844774273344,0.04673893011750155,0.8642320655534937,0.11542625541125537,0.08810389610389611,0.0548961038961039,0.8569999999999999,0.061618831168831184
2018-04-20,22.0,0.08049038095238095,0.03753679365079366,0.8820094920634922,0.10472987619047619,0.06157333333333334,0.05536666666666667,0.8830733333333334,0.009236
2018-04-21,26.065217391304348,0.06324397993311037,0.04515817805383021,0.8832069278547536,0.06838849139990442,0.07316304347826087,0.06854347826086955,0.8583586956521737,0.010307608695652172
2018-04-22,24.5,0.06787766666666666,0.03263561904761905,0.8994710476190478,0.12187792857142857,0.07252,0.045810000000000003,0.8816700000000002,0.04919699999999999
2018-04-23,26.0,0.06208008928571429,0.0567421130952381,0.8811663392857142,0.03165163541666665,0.052500000000000005,0.05522499999999999,0.89225,0.004043125
2018-04-24,22.93103448275862,0.06401593827628307,0.0407736600564187,0.8952184476443097,0.08670038345753865,0.0982758620689655,0.06991954022988506,0.8317816091954024,0.033077011494252864
2018-04-25,23.636363636363637,0.07543062770562771,0.037242397186147184,0.8873114177489179,0.10949959956709959,0.05253409090909091,0.05994318181818182,0.8875113636363635,-0.020207954545454543
2018-04-26,27.32051282051282,0.07015998168498166,0.044209829059829064,0.885619078144079,0.10864540445665447,0.07904487179487181,0.06966025641025642,0.8513397435897437,0.022325
2018-04-27,21.690140845070424,0.0773768443997317,0.0436102448021462,0.8790200368879946,0.07961212441314555,0.09264788732394366,0.05523943661971831,0.8521126760563381,0.06399084507042253
2018-04-28,24.5,0.06572650000000001,0.043718119047619054,0.8905709047619049,0.05280984285714285,0.06824000000000001,0.06046,0.8713,0.007902
2018-04-29,26.444444444444443,0.06514550264550263,0.042953439153439146,0.8918886243386246,0.07440196825396826,0.05428888888888889,0.05944444444444445,0.8862666666666668,-0.006631111111111121
2018-04-30,21.52542372881356,0.07508562478011632,0.031501259286852504,0.8934102910742739,0.1367748677593593,0.07611016949152542,0.06583050847457626,0.8580847457627118,0.015496610169491528
2018-05-01,28.364864864864863,0.0840384598884599,0.03875927713427714,0.8772312955812956,0.1501182872157872,0.07227027027027026,0.0634864864864865,0.8642567567567565,0.02949459459459459
2018-05-02,21.256756756756758,0.06971805019305019,0.040716988416988426,0.889570817245817,0.08273137065637062,0.08799324324324326,0.05931081081081081,0.8526959459459457,0.030820270270270275
2018-05-03,26.681818181818183,0.05847560876623376,0.050210362554112556,0.8912999188311688,0.01666341720779221,0.07128409090909091,0.06394318181818182,0.864784090909091,0.0151625
2018-05-04,22.028985507246375,0.08586252012882449,0.046066827697262475,0.8680701690821255,0.12559950483091786,0.07171014492753623,0.07263768115942029,0.8556666666666667,-0.005573913043478257
2018-05-05,22.5,0.07329256383712904,0.04581935817805383,0.8808814009661835,0.08704903726708073,0.06978260869565217,0.07971739130434782,0.850478260869565,-0.034402173913043475
2018-05-06,29.0,0.07048745644599304,0.042287398373983744,0.887248722415796,0.058826724738675965,0.06534146341463415,0.0820609756097561,0.8526463414634147,-0.05546341463414636
2018-05-07,26.036585365853657,0.06855693960511036,0.040381489547038324,0.8910493757258999,0.07481354965156793,0.07935365853658537,0.06389024390243903,0.8567682926829266,0.020220731707317065
2018-05-08,22.850746268656717,0.06232326678296826,0.03443604703753957,0.9032455482328616,0.09515310525295603,0.08055223880597012,0.02782089552238806,0.8916268656716418,0.08408358208955224
2018-05-09,25.790123456790123,0.07523356359004507,0.032007084068195184,0.8927531795022536,0.14496094062316284,0.06620987654320987,0.025580246913580247,0.9082098765432097,0.07123456790123456
2018-05-10,22.709302325581394,0.08142403100775197,0.03575877630121816,0.8828057585825023,0.15661391749723147,0.09467441860465117,0.04473255813953489,0.8605813953488369,0.09197209302325583
2018-05-11,24.28735632183908,0.06380309250136834,0.04264262908228426,0.8935630541871921,0.07328905491698595,0.059057471264367806,0.05685057471264369,0.884103448275862,-0.0008362068965517233
2018-05-12,23.73076923076923,0.0764662545787546,0.038541437728937714,0.8849884615384619,0.13826880952380954,0.04986538461538462,0.04853846153846153,0.9015961538461539,0.0033903846153846146
2018-05-13,28.121951219512194,0.07877804878048779,0.0403390243902439,0.8808804878048778,0.14686475609756097,0.07880487804878049,0.0565609756097561,0.8646341463414635,0.04143902439024391
2018-05-14,24.333333333333332,0.0697341111111111,0.039643000000000005,0.8906360000000003,0.07750013492063496,0.06561333333333334,0.046959999999999995,0.8874400000000001,0.033724000000000004
2018-05-15,23.54320987654321,0.08900382128159909,0.04276793062904174,0.8681916225749561,0.1336100235155791,0.07353086419753085,0.03782716049382715,0.888641975308642,0.06824012345679012
2018-05-16,26.404761904761905,0.07193336167800457,0.0323831065759637,0.8956707199546488,0.12827552012471655,0.07575000000000001,0.03832142857142856,0.8859285714285715,0.04577202380952381
2018-05-17,23.16867469879518,0.08176086249760951,0.02223105756358769,0.8960020558424175,0.19277098393574293,0.07508835341365462,0.02619277108433735,0.898718875502008,0.08173373493975904
2018-05-18,25.928571428571427,0.084638962585034,0.040442789115646256,0.874929693877551,0.14793736394557822,0.09615714285714286,0.06545714285714287,0.8384000000000001,0.05633571428571429
2018-05-19,24.74418604651163,0.07009014396456258,0.0387077519379845,0.8911929678848285,0.09543429678848284,0.0656046511627907,0.07486046511627908,0.8595348837209305,-0.008813953488372094
2018-05-20,20.428571428571427,0.07310428571428572,0.0327947619047619,0.8941009523809527,0.12625780952380952,0.09154285714285713,0.04474285714285715,0.863657142857143,0.06634000000000001
2018-05-21,26.61764705882353,0.07660969887955184,0.03404656862745098,0.8878591736694678,0.14337378151260508,0.08522794117647059,0.051661764705882345,0.863110294117647,0.027896323529411765
2018-05-22,24.23913043478261,0.06880465838509317,0.03210986024844722,0.8990844979296067,0.10575489389233954,0.07747826086956522,0.06730434782608695,0.8552282608695652,0.01867119565217392
2018-05-23,22.727272727272727,0.07161815476190475,0.04173363095238095,0.8866520021645026,0.09935406655844159,0.06039015151515151,0.0584659090909091,0.8811553030303029,0.009253787878787877
2018-05-24,26.294871794871796,0.07291297313797317,0.045038583638583644,0.8820441697191697,0.11955311355311356,0.08467948717948717,0.0824102564102564,0.8329358974358974,0.005317948717948727
2018-05-25,20.80597014925373,0.07608365316275767,0.0452592750533049,0.8786456289978682,0.10089579246624023,0.08273134328358207,0.04940298507462686,0.8678656716417908,0.07117462686567164
2018-05-26,25.0,0.08793409321175277,0.06091995947315098,0.8511477203647414,0.05401890577507601,0.11670212765957448,0.09108510638297873,0.792191489361702,0.04263191489361703
2018-05-27,28.5609756097561,0.07008141695702672,0.033546747967479675,0.8963592334494772,0.10111070267131246,0.06431707317073171,0.03048780487804878,0.9052195121951221,0.05006585365853659
2018-05-28,23.82608695652174,0.07620683229813664,0.048496066252587997,0.8752705314009661,0.08757760179434093,0.06295652173913042,0.06484057971014492,0.8722318840579709,-0.0017623188405797038
2018-05-29,26.61764705882353,0.0715342086834734,0.0552983893557423,0.873160049019608,0.05904558473389358,0.07399999999999998,0.0854705882352941,0.8405294117647059,-0.02662500000000001
2018-05-30,23.810344827586206,0.08152107279693487,0.039084099616858235,0.8794212643678161,0.13345030172413794,0.08470689655172414,0.06227586206896552,0.8530172413793103,0.04415977011494253
2018-05-31,24.90909090909091,0.07179358315295813,0.033999634740259736,0.8942266684704187,0.12821981195887447,0.0825284090909091,0.04597727272727273,0.8714943181818182,0.046293181818181824
2018-06-01,23.28787878787879,0.07429816017316018,0.03924072871572871,0.8864723484848488,0.1260871248196249,0.07704545454545454,0.04893939393939394,0.8740151515151515,0.054819696969696984
2018-06-02,26.783783783783782,0.09005630630630627,0.029756756756756757,0.8802004504504505,0.20331009009009002,0.09535135135135135,0.04105405405405405,0.8636216216216216,0.07464324324324323
2018-06-03,24.09090909090909,0.09772803030303033,0.026960479797979806,0.8753114898989899,0.20138892676767675,0.09629545454545455,0.027500000000000004,0.8762272727272726,0.0942931818181818
2018-06-04,23.536231884057973,0.07182867494824018,0.04065828157349896,0.8874922705314011,0.11388789855072465,0.07381159420289857,0.04811594202898552,0.8780869565217393,0.0426231884057971
2018-06-05,23.3768115942029,0.07984331723027378,0.04240446859903382,0.8777491948470206,0.10563133252818037,0.05632608695652173,0.04876811594202899,0.894891304347826,0.0032789855072463754
2018-06-06,25.45679012345679,0.07650590828924164,0.04612554379776602,0.8773813051146385,0.09754073388203016,0.07067901234567901,0.05079012345679013,0.8785555555555555,0.03992469135802469
2018-06-07,25.378048780487806,0.07695182926829267,0.04025537166085947,0.8828064169570266,0.13844106271777004,0.08513414634146342,0.039865853658536586,0.8749999999999998,0.05760792682926829
2018-06-08,23.441176470588236,0.06180473856209148,0.035924428104575155,0.9022908496732027,0.09217611111111111,0.06826470588235295,0.055705882352941175,0.8760441176470587,0.018233823529411757
2018-06-09,26.833333333333332,0.057881481481481485,0.04146990740740741,0.9006486111111109,0.04942166666666667,0.034722222222222224,0.10638888888888887,0.8588611111111111,-0.13167777777777778
2018-06-10,24.11111111111111,0.06149222222222224,0.04610259259259259,0.892420740740741,0.047925407407407396,0.03866666666666667,0.06882222222222222,0.892511111111111,-0.05357999999999999
2018-06-11,21.125,0.0531528125,0.0523409375,0.8945068749999999,0.023986229166666664,0.05893750000000001,0.07031875,0.8707437500000001,-0.010973749999999997
2018-06-12,28.19402985074627,0.06082868988391377,0.04924469320066335,0.8899278606965175,0.04333436152570481,0.07958208955223882,0.08248507462686566,0.837962686567164,-0.010026865671641794
2018-06-13,21.8953488372093,0.06566760797342193,0.04706169250645995,0.8872628183831675,0.06248448597268365,0.0946627906976744,0.07885465116279067,0.8264709302325578,0.025289534883720925
2018-06-14,27.37037037037037,0.07207428918817806,0.03137563598952487,0.896532173587729,0.12222910961466513,0.03533744855967079,0.050456790123456795,0.9142057613168725,-0.011849794238683126
2018-06-15,24.397590361445783,0.07344557276725953,0.03220157773952955,0.894358921399885,0.13351550870147255,0.06345783132530121,0.06107228915662652,0.8754698795180723,-0.007751807228915665
2018-06-16,24.5,0.06240966666666667,0.049161333333333335,0.8884243333333334,0.016572866666666665,0.05913000000000001,0.09304000000000003,0.84783,-0.074938
2018-06-17,20.41025641025641,0.06411239316239317,0.047953418803418794,0.8879482905982905,0.04013405982905984,0.09084615384615385,0.04393589743589744,0.86524358974359,0.059224358974358966
2018-06-18,27.357142857142858,0.0618374149659864,0.042440816326530614,0.8957355442176874,0.04722918707482992,0.06547857142857143,0.06220714285714286,0.8722857142857141,0.019765
2018-06-19,21.70886075949367,0.07491033755274261,0.036792194092826996,0.8883232067510548,0.09679877637130803,0.05541772151898734,0.047632911392405074,0.8969493670886077,0.0064759493670886025
2018-06-20,27.333333333333332,0.07793400529100528,0.04418377248677248,0.8778832222222225,0.0901043666666666,0.052346666666666666,0.07085333333333334,0.8767999999999999,-0.03354866666666667
2018-06-21,21.666666666666668,0.07934644444444447,0.035196000000000005,0.8854597777777777,0.13480338888888888,0.06381333333333333,0.044466666666666654,0.8917466666666669,0.03158933333333332
2018-06-22,27.236842105263158,0.049912719298245624,0.052598428362573106,0.8974767909356722,0.003589155701754377,0.04394736842105264,0.056210526315789475,0.899842105263158,-0.01792763157894737
2018-06-23,24.72340425531915,0.07899539007092198,0.04946950354609928,0.8715156028368792,0.0861781914893617,0.09848936170212765,0.07059574468085107,0.8309574468085108,0.04700851063829788
2018-06-24,24.363636363636363,0.05135511363636362,0.0528683712121212,0.8958030303030303,-0.005420549242424243,0.046681818181818185,0.1192386363636364,0.8341477272727271,-0.10263522727272728
2018-06-25,21.0,0.05675208829365079,0.05794988591269843,0.88530501984127,5.6085317460315145e-05,0.055287500000000024,0.0882375,0.8564624999999999,-0.06553624999999999
2018-06-26,28.08974358974359,0.0726215811965812,0.04025135327635327,0.8871238603988602,0.11067151709401712,0.09660897435897435,0.05555128205128206,0.8478525641025638,0.07844358974358975
2018-06-27,24.537634408602152,0.0801060803891449,0.039975960061443945,0.8799254864311317,0.13648047619047618,0.10154838709677422,0.05211290322580646,0.8463494623655915,0.07601021505376346
2018-06-28,23.44943820224719,0.07048847463398027,0.04397180796731359,0.8855452502553629,0.06928199267960501,0.06848314606741572,0.05312359550561799,0.8784044943820224,0.019810674157303372
2018-06-29,22.38888888888889,0.06032819664903,0.05324118566618566,0.8864312526054192,0.02632782888407888,0.08361111111111111,0.07483333333333334,0.8415888888888888,0.011008888888888882
2018-06-30,26.5,0.06941363636363636,0.032792803030303026,0.8977500000000002,0.11724901515151517,0.07604545454545454,0.03581818181818182,0.8881363636363635,0.07724318181818182
2018-07-01,29.243243243243242,0.06845921375921375,0.04667182637182637,0.8848849303849302,0.057560323505323495,0.06245945945945946,0.07086486486486486,0.8667027027027027,-0.01882972972972973
2018-07-02,22.39189189189189,0.06365990990990991,0.0463490990990991,0.8899684684684683,0.06618513513513516,0.04637837837837837,0.06010135135135136,0.8935202702702704,-0.01493378378378378
2018-07-03,27.16417910447761,0.08312401951282544,0.049579201395619305,0.8672649382955355,0.11388663823738447,0.08586567164179104,0.08388059701492537,0.8302835820895522,-0.005208955223880597
2018-07-04,24.224137931034484,0.0605322249589491,0.039108045977011494,0.9003338669950739,0.0746262397372742,0.057827586206896556,0.06663793103448275,0.8755344827586208,-0.03138103448275862
2018-07-05,20.642857142857142,0.06598670068027213,0.04340309523809525,0.8906314285714285,0.06296361224489795,0.05797142857142857,0.06238571428571429,0.8796285714285713,-0.025560714285714287
2018-07-06,27.9873417721519,0.07717658227848098,0.030225738396624475,0.892560759493671,0.14883679626280888,0.06571518987341772,0.03920253164556962,0.8950949367088606,0.02009810126582279
2018-07-07,23.428571428571427,0.07839112554112555,0.04072571428571429,0.8809426839826842,0.13223148917748917,0.0822,0.04742857142857143,0.8703714285714285,0.053779999999999994
2018-07-08,22.302325581395348,0.08465465116279071,0.04393488372093022,0.8713988372093021,0.13185422480620157,0.08848837209302327,0.04972093023255815,0.861813953488372,0.06346279069767441
2018-07-09,26.65671641791045,0.07197064676616914,0.054947014925373135,0.8730611940298506,0.050507238805970134,0.08657462686567166,0.05065671641791044,0.8628134328358208,0.05485820895522389
2018-07-10,23.666666666666668,0.059866388888888886,0.0553225925925926,0.8848332407407404,0.02706748148148148,0.04909999999999999,0.08093333333333334,0.8699333333333333,-0.04379666666666667
2018-07-11,21.095238095238095,0.06930793650793651,0.04931878306878308,0.8813428571428571,0.07291470899470899,0.05530158730158731,0.06338095238095239,0.8813174603174603,-0.015046031746031738
