,close,high,low,open,time,volumefrom,volumeto
0,6.471e-05,7.613e-05,6.09e-05,7.613e-05,20141202,0,0
1,7.539e-05,7.539e-05,6.031e-05,6.408e-05,20141203,0,0
2,7.027e-05,7.397e-05,7.027e-05,7.397e-05,20141204,0,0
3,6.42e-05,7.553e-05,6.042e-05,7.175e-05,20141205,0,0
4,6.396e-05,6.396e-05,6.396e-05,6.396e-05,20141206,0,0
5,6.4e-05,6.4e-05,6.4e-05,6.4e-05,20141207,0,0
6,5.839e-05,6.569e-05,5.839e-05,6.569e-05,20141208,0,0
7,5.635e-05,6.339e-05,5.635e-05,5.635e-05,20141209,0,0
8,6.263e-05,6.263e-05,5.567e-05,5.567e-05,20141210,0,0
9,5.911e-05,6.258e-05,5.563e-05,6.258e-05,20141211,0,0
10,6.008e-05,6.361e-05,5.654e-05,6.008e-05,20141212,0,0
11,5.572e-05,6.268e-05,5.572e-05,5.92e-05,20141213,0,0
12,5.939e-05,6.288e-05,5.59e-05,5.59e-05,20141214,0,0
13,5.526e-05,5.871e-05,5.526e-05,5.871e-05,20141215,0,0
14,5.284e-05,5.284e-05,5.284e-05,5.284e-05,20141216,0,0
15,5.12e-05,5.76e-05,5.12e-05,5.12e-05,20141217,0,0
16,5.276e-05,5.586e-05,4.965e-05,4.965e-05,20141218,0,0
17,5.402e-05,5.402e-05,5.402e-05,5.402e-05,20141219,0,0
18,5.616e-05,5.616e-05,5.286e-05,5.616e-05,20141220,0,0
19,5.485e-05,5.485e-05,5.162e-05,5.485e-05,20141221,0,0
20,5.293e-05,5.624e-05,5.293e-05,5.624e-05,20141222,0,0
21,5.699e-05,5.699e-05,5.364e-05,5.364e-05,20141223,0,0
22,5.481e-05,5.481e-05,5.158e-05,5.481e-05,20141224,0,0
23,5.742e-05,5.742e-05,5.104e-05,5.423e-05,20141225,0,0
24,5.94e-05,5.94e-05,5.28e-05,5.94e-05,20141226,0,0
25,5.676e-05,5.676e-05,5.045e-05,5.676e-05,20141227,0,0
26,5.698e-05,5.698e-05,5.698e-05,5.698e-05,20141228,0,0
27,5.026e-05,5.654e-05,5.026e-05,5.654e-05,20141229,0,0
28,5.603e-05,5.603e-05,4.98e-05,4.98e-05,20141230,0,0
29,5.728e-05,5.728e-05,5.728e-05,5.728e-05,20141231,0,0
30,5.668e-05,5.668e-05,5.668e-05,5.668e-05,20150101,0,0
31,5.674e-05,5.674e-05,5.674e-05,5.674e-05,20150102,0,0
32,5.168e-05,5.168e-05,4.594e-05,4.881e-05,20150103,0,0
33,4.5e-05,4.765e-05,4.236e-05,4.765e-05,20150104,0,0
34,3.848e-05,4.672e-05,3.573e-05,4.672e-05,20150105,0,0
35,3.952e-05,4.516e-05,3.952e-05,3.952e-05,20150106,0,0
36,4.37e-05,4.37e-05,4.079e-05,4.079e-05,20150107,0,0
37,3.675e-05,3.958e-05,3.675e-05,3.958e-05,20150108,0,0
38,3.744e-05,4.032e-05,3.744e-05,3.744e-05,20150109,0,0
39,3.554e-05,3.827e-05,3.554e-05,3.554e-05,20150110,0,0
40,3.442e-05,3.442e-05,3.442e-05,3.442e-05,20150111,0,0
41,3.771e-05,3.771e-05,3.501e-05,3.501e-05,20150112,0,0
42,3.098e-05,3.098e-05,3.098e-05,3.098e-05,20150113,0,0
43,2.309e-05,2.474e-05,2.309e-05,2.309e-05,20150114,0,0
44,3.356e-05,3.356e-05,2.937e-05,2.937e-05,20150115,0,0
45,2.897e-05,3.311e-05,2.897e-05,3.311e-05,20150116,0,0
46,2.595e-05,2.795e-05,2.595e-05,2.795e-05,20150117,0,0
47,2.738e-05,3.159e-05,2.738e-05,2.738e-05,20150118,0,0
48,3.022e-05,3.454e-05,2.806e-05,2.806e-05,20150119,0,0
49,3.579e-05,3.579e-05,2.948e-05,2.948e-05,20150120,0,0
50,3.194e-05,4.107e-05,3.194e-05,3.879e-05,20150121,0,0
51,3.723e-05,3.723e-05,3.258e-05,3.258e-05,20150122,0,0
52,3.483e-05,3.947e-05,3.483e-05,3.483e-05,20150123,0,0
53,3.971e-05,3.971e-05,3.722e-05,3.722e-05,20150124,0,0
54,4.286e-05,4.538e-05,4.033e-05,4.033e-05,20150125,0,0
55,4.845e-05,4.845e-05,4.576e-05,4.576e-05,20150126,0,0
56,4.739e-05,4.739e-05,4.739e-05,4.739e-05,20150127,0,0
57,3.779e-05,4.251e-05,3.779e-05,4.251e-05,20150128,0,0
58,3.744e-05,4.212e-05,3.744e-05,3.744e-05,20150129,0,0
59,4.405e-05,4.405e-05,3.709e-05,3.709e-05,20150130,0,0
60,3.933e-05,4.152e-05,3.933e-05,4.152e-05,20150131,0,0
61,4.055e-05,4.055e-05,4.055e-05,4.055e-05,20150201,0,0
62,4.061e-05,4.538e-05,4.061e-05,4.299e-05,20150202,0,0
63,3.866e-05,4.093e-05,3.866e-05,3.866e-05,20150203,0,0
64,3.852e-05,4.078e-05,3.852e-05,3.852e-05,20150204,0,0
65,3.464e-05,3.681e-05,3.464e-05,3.681e-05,20150205,0,0
66,3.567e-05,3.79e-05,3.567e-05,3.567e-05,20150206,0,0
67,3.643e-05,3.871e-05,3.643e-05,3.643e-05,20150207,0,0
68,4.25e-05,4.25e-05,3.579e-05,3.579e-05,20150208,0,0
69,4.186e-05,4.407e-05,3.746e-05,4.186e-05,20150209,0,0
70,3.515e-05,4.174e-05,3.515e-05,4.174e-05,20150210,0,0
71,4.158e-05,4.158e-05,3.501e-05,3.501e-05,20150211,0,0
72,4.214e-05,4.436e-05,3.992e-05,4.214e-05,20150212,0,0
73,4.487e-05,4.487e-05,4.251e-05,4.487e-05,20150213,0,0
74,5.173e-05,5.173e-05,4.656e-05,4.914e-05,20150214,0,0
75,3.966e-05,4.665e-05,3.499e-05,4.665e-05,20150215,0,0
76,4.009e-05,4.717e-05,4.009e-05,4.009e-05,20150216,0,0
77,4.621e-05,4.864e-05,4.134e-05,4.134e-05,20150217,0,0
78,4.234e-05,4.469e-05,4.234e-05,4.469e-05,20150218,0,0
79,4.838e-05,4.838e-05,4.355e-05,4.355e-05,20150219,0,0
80,5.135e-05,5.135e-05,4.401e-05,4.89e-05,20150220,0,0
81,4.155e-05,5.133e-05,4.155e-05,5.133e-05,20150221,0,0
82,4.243e-05,4.243e-05,3.772e-05,3.772e-05,20150222,0,0
83,4.06e-05,4.299e-05,4.06e-05,4.299e-05,20150223,0,0
84,4.539e-05,4.539e-05,4.061e-05,4.061e-05,20150224,0,0
85,4.272e-05,4.509e-05,4.035e-05,4.509e-05,20150225,0,0
86,3.784e-05,4.967e-05,3.784e-05,4.258e-05,20150226,0,0
87,5.069e-05,5.069e-05,4.056e-05,4.056e-05,20150227,0,0
88,4.573e-05,5.081e-05,4.573e-05,5.081e-05,20150228,0,0
89,5.159e-05,5.159e-05,4.643e-05,4.643e-05,20150301,0,0
90,4.927e-05,5.475e-05,4.927e-05,5.475e-05,20150302,0,0
91,4.21e-05,5.332e-05,4.21e-05,5.052e-05,20150303,0,0
92,4.351e-05,4.623e-05,4.079e-05,4.079e-05,20150304,0,0
93,4.679e-05,4.679e-05,4.404e-05,4.404e-05,20150305,0,0
94,4.634e-05,4.634e-05,4.634e-05,4.634e-05,20150306,0,0
95,4.673e-05,4.673e-05,4.124e-05,4.673e-05,20150307,0,0
