,close,high,low,open,time,volumefrom,volumeto
0,0.006084,0.006088,0.006084,0.006088,20150129,3175.6,19.32
1,0.006028,0.006028,0.006028,0.006028,20150130,0.0,0.0
2,0.007429,0.007429,0.005681,0.005681,20150131,805.14,5.98
3,0.006759,0.00766,0.006664,0.00766,20150201,6265.63,42.35
4,0.008116,0.008116,0.006655,0.007166,20150202,2011.63,16.33
5,0.007727,0.007727,0.006161,0.007727,20150203,7445.16,57.53
6,0.007701,0.007701,0.007699,0.007699,20150204,188.29,1.45
7,0.005972,0.00736,0.005972,0.00736,20150205,12.53,0.07483
8,0.007576,0.007576,0.006149,0.006149,20150206,26.16,0.1982
9,0.007737,0.007737,0.007737,0.007737,20150207,0.0,0.0
10,0.00724,0.0076,0.00671,0.0076,20150208,35343.45,255.89
11,0.007044,0.007483,0.006577,0.007132,20150209,1062.33,7.48
12,0.007526,0.007803,0.005492,0.007023,20150210,5969.53,44.93
13,0.007046,0.007876,0.00683,0.007497,20150211,29306.76,206.5
14,0.006997,0.007758,0.006997,0.007142,20150212,1847.4,12.93
15,0.008264,0.008264,0.007451,0.007451,20150213,1698.33,14.03
16,0.00957,0.009784,0.00905,0.00905,20150214,2856.0,27.33
17,0.007465,0.008815,0.007465,0.008631,20150215,413.48,3.09
18,0.008912,0.008912,0.007547,0.007547,20150216,397.37,3.54
19,0.009191,0.009191,0.00912,0.009191,20150217,377.22,3.47
20,0.008888,0.008891,0.008888,0.008888,20150218,25808.31,229.38
21,0.009145,0.009145,0.007282,0.009142,20150219,1277.79,11.69
22,0.01342,0.01369,0.007431,0.009243,20150220,19727.79,264.75
23,0.01564,0.01564,0.01002,0.01342,20150221,313076.47,4896.52
24,0.01509,0.01509,0.009432,0.01508,20150222,1446709.32,21830.84
25,0.01576,0.01642,0.01327,0.01529,20150223,692741.69,10917.61
26,0.01531,0.01577,0.01349,0.01577,20150224,282694.57,4328.05
27,0.02063,0.02124,0.01521,0.01521,20150225,578884.54,11942.39
28,0.01539,0.02056,0.01539,0.02056,20150226,357770.08,5506.08
29,0.02076,0.02076,0.01649,0.01649,20150227,414804.17,8611.33
30,0.002251,0.002624,0.002251,0.02081,20150228,171565.86,386.19
31,0.002321,0.002579,0.002192,0.002285,20150301,330288.07,766.6
32,0.002193,0.002707,0.001916,0.002464,20150302,702721.19,1541.07
33,0.001866,0.00238,0.001866,0.002248,20150303,58066.67,108.35
34,0.001496,0.002088,0.001101,0.001808,20150304,522958.22,782.35
35,0.001517,0.00202,0.001514,0.001514,20150305,278267.79,422.13
36,0.001417,0.001766,0.001251,0.001502,20150306,470970.99,667.37
37,0.001102,0.001498,0.0011,0.00143,20150307,145966.53,160.86
38,0.001263,0.001622,0.001101,0.001101,20150308,26544.96,33.53
39,0.001708,0.001714,0.001334,0.001334,20150309,37454.52,63.97
40,0.00134,0.001716,0.00134,0.001716,20150310,47260.06,63.33
41,0.001182,0.00136,0.001182,0.00136,20150311,53502.6,63.24
42,0.001208,0.001384,0.001172,0.001175,20150312,576360.74,696.24
43,0.001321,0.001577,0.001091,0.00118,20150313,411846.1,544.05
44,0.001135,0.001295,0.001132,0.001295,20150314,178670.77,202.79
45,0.001678,0.001701,0.001068,0.001148,20150315,797640.6,1338.44
46,0.00131,0.001711,0.001307,0.001711,20150316,23353.44,30.59
47,0.001127,0.00131,0.001127,0.001287,20150317,210061.98,236.74
48,0.001177,0.001177,0.001011,0.001011,20150318,85098.5,100.16
49,0.001044,0.0012,0.0009133,0.0012,20150319,388019.41,405.09
50,0.001018,0.001188,0.0009162,0.001047,20150320,256141.09,260.75
51,0.001028,0.001221,0.000935,0.00101,20150321,19487.75,20.03
52,0.0009857,0.001128,0.0009857,0.001064,20150322,459809.69,453.23
53,0.001057,0.001062,0.0009318,0.0009742,20150323,51245.47,54.17
54,0.0009277,0.0009893,0.0009277,0.0009819,20150324,79180.89,73.46
55,0.0008623,0.0009264,0.0008623,0.0009264,20150325,68265.33,58.87
56,0.0008085,0.000935,0.0008085,0.0008681,20150326,278016.68,224.78
57,0.0009913,0.001137,0.0008059,0.0008059,20150327,54577.01,54.1
58,0.001116,0.001162,0.0009829,0.001011,20150328,280306.61,312.82
59,0.0009804,0.001118,0.0009223,0.001072,20150329,111412.17,109.23
60,0.00096,0.001111,0.000807,0.0009995,20150330,117986.0,113.27
61,0.001099,0.001099,0.0009497,0.0009497,20150331,63631.17,69.93
62,0.0009357,0.001108,0.0009357,0.001108,20150401,146062.19,136.67
63,0.000874,0.00101,0.000874,0.0009599,20150402,7538.56,6.59
64,0.0009289,0.0009289,0.0008805,0.0008805,20150403,750.9,0.6975
65,0.000923,0.0009256,0.000923,0.000923,20150404,10436.44,9.63
66,0.001065,0.001065,0.0009477,0.0009477,20150405,56610.19,60.29
67,0.001173,0.001173,0.00102,0.001045,20150406,88720.68,104.07
68,0.0009891,0.001164,0.0009891,0.001164,20150407,969701.57,959.13
69,0.0009538,0.0009563,0.0009538,0.0009563,20150408,37789.44,36.04
70,0.0009708,0.000983,0.0007932,0.0009489,20150409,182175.24,176.86
71,0.000791,0.0009389,0.0007018,0.0009366,20150410,1054742.1,834.3
72,0.0009459,0.001017,0.0007969,0.0007969,20150411,463561.04,438.48
73,0.0009788,0.0009906,0.0009434,0.0009434,20150412,14245.77,13.94
74,0.0007915,0.0009324,0.0004472,0.0009279,20150413,1192098.55,943.55
75,0.0007848,0.0008371,0.0007259,0.0007717,20150414,20607.51,16.17
76,0.0006689,0.0008027,0.0006689,0.0008027,20150415,30646.11,20.5
77,0.0009165,0.001067,0.0006839,0.0006839,20150416,269105.31,246.64
78,0.0008904,0.001106,0.0006678,0.0008948,20150417,1029252.54,916.45
79,0.0006656,0.0009113,0.0005829,0.0008934,20150418,361684.42,240.74
80,0.0006646,0.0009032,0.000591,0.0006646,20150419,624002.22,414.71
81,0.0006638,0.0008095,0.0005606,0.0006682,20150420,1038808.35,689.56
82,0.0007059,0.0007059,0.0006918,0.0006918,20150421,28673.93,20.24
83,0.0007177,0.0007177,0.000706,0.000706,20150422,433419.62,311.07
84,0.0009416,0.0009651,0.0008239,0.0008804,20150423,167975.0,158.17
85,0.0007395,0.0009244,0.0006702,0.0009244,20150424,206119.58,152.43
86,0.0008503,0.0008571,0.0004523,0.0007236,20150425,3049171.8,2592.71
87,0.0007261,0.007652,0.0007261,0.0006714,20150426,340853.74,247.49
88,0.0007327,0.0008609,0.0007327,0.0007601,20150427,193263.03,141.6
89,0.0006684,0.0007632,0.0006661,0.0007226,20150428,475726.31,317.98
90,0.0007642,0.0007754,0.0006379,0.0006672,20150429,17881.69,13.67
91,0.0007309,0.000811,0.0006578,0.0007993,20150430,58037.87,42.42
92,0.000716,0.0007183,0.000646,0.000723,20150501,183463.56,131.36
93,0.0007225,0.0008661,0.0006542,0.0007225,20150502,430664.29,311.15
94,0.0007608,0.0008328,0.0006768,0.0007368,20150503,1228368.29,934.54
95,0.0006452,0.0007336,0.0006046,0.0007575,20150504,1576092.0,1016.89
96,0.0006532,0.0006933,0.0005589,0.0006367,20150505,196328.7,128.24
97,0.0006326,0.000674,0.0006004,0.0006372,20150506,55622.05,35.19
98,0.0006823,0.0006847,0.0006347,0.0006538,20150507,44810.96,30.57
99,0.0006532,0.0007312,0.0005947,0.0006995,20150508,114191.58,74.59
100,0.000758,0.0008039,0.0005914,0.000647,20150509,157357.27,119.28
101,0.0006935,0.0007199,0.0006119,0.0007535,20150510,136237.99,94.48
102,0.0007085,0.0007109,0.0006408,0.0006988,20150511,556658.69,394.39
103,0.0007247,0.0007465,0.0006958,0.0007078,20150512,120698.38,87.47
104,0.0006997,0.0008415,0.0006335,0.0007091,20150513,503473.94,352.28
105,0.0007107,0.000751,0.0006562,0.0007012,20150514,616684.51,438.28
106,0.0006997,0.000759,0.0006618,0.0007116,20150515,59506.93,41.64
