,close,high,low,open,time,volumefrom,volumeto
0,0.1,0.1,0.1,0.1,20160715,1000.0,100.0
1,0.1,0.1,0.1,0.1,20160716,0.0,0.0
2,0.1,0.1,0.1,0.1,20160717,0.0,0.0
3,0.003,0.003,0.003,0.003,20160718,1.0,0.003
4,0.003,0.003,0.003,0.003,20160719,0.0,0.0
5,0.003,0.003,0.003,0.003,20160720,0.0,0.0
6,0.003,0.003,0.003,0.003,20160721,0.0,0.0
7,0.003,0.003,0.003,0.003,20160722,0.0,0.0
8,0.003,0.003,0.003,0.003,20160723,0.0,0.0
9,0.003,0.003,0.003,0.003,20160724,0.0,0.0
10,0.003,0.003,0.003,0.003,20160725,0.0,0.0
11,0.003,0.003,0.003,0.003,20160726,0.0,0.0
12,0.003,0.003,0.003,0.003,20160727,0.0,0.0
13,0.003,0.003,0.003,0.003,20160728,0.0,0.0
14,0.003,0.003,0.003,0.003,20160729,0.0,0.0
15,0.003,0.003,0.003,0.003,20160730,0.0,0.0
16,0.003,0.003,0.003,0.003,20160731,0.0,0.0
17,0.003,0.003,0.003,0.003,20160801,0.0,0.0
18,0.003,0.003,0.003,0.003,20160802,0.0,0.0
19,0.003,0.003,0.003,0.003,20160803,0.0,0.0
20,0.003,0.003,0.003,0.003,20160804,0.0,0.0
21,0.003,0.003,0.003,0.003,20160805,0.0,0.0
22,0.003,0.003,0.003,0.003,20160806,0.0,0.0
23,0.003,0.003,0.003,0.003,20160807,0.0,0.0
24,0.003,0.003,0.003,0.003,20160808,0.0,0.0
25,0.003,0.003,0.003,0.003,20160809,0.0,0.0
26,0.003,0.003,0.003,0.003,20160810,0.0,0.0
27,0.003,0.003,0.003,0.003,20160811,0.0,0.0
28,0.003,0.003,0.003,0.003,20160812,0.0,0.0
29,0.003,0.003,0.003,0.003,20160813,0.0,0.0
30,0.003,0.003,0.003,0.003,20160814,0.0,0.0
31,0.003,0.003,0.003,0.003,20160815,0.0,0.0
32,0.003,0.003,0.003,0.003,20160816,0.0,0.0
33,0.003,0.003,0.003,0.003,20160817,0.0,0.0
34,0.003,0.003,0.003,0.003,20160818,0.0,0.0
35,0.003,0.003,0.003,0.003,20160819,0.0,0.0
36,0.003,0.003,0.003,0.003,20160820,0.0,0.0
37,0.003,0.003,0.003,0.003,20160821,0.0,0.0
38,0.003,0.003,0.003,0.003,20160822,0.0,0.0
39,0.003,0.003,0.003,0.003,20160823,0.0,0.0
40,0.003,0.003,0.003,0.003,20160824,0.0,0.0
41,0.003,0.003,0.003,0.003,20160825,0.0,0.0
