,close,high,low,open,time,volumefrom,volumeto
0,0.00072,0.00072,0.0006408,0.0006861,20141203,0,0
1,0.0007064,0.0007064,0.0007064,0.0007064,20141204,0,0
2,0.0004909,0.0007213,0.0004154,0.0007213,20141205,0,0
3,0.0004854,0.0004891,0.0004854,0.0004891,20141206,0,0
4,0.0005233,0.0005233,0.0004894,0.0004894,20141207,0,0
5,0.0005109,0.0005109,0.0005073,0.0005073,20141208,0,0
6,0.0006516,0.000722,0.0004931,0.0004931,20141209,0,0
7,0.0006333,0.0006437,0.0006263,0.0006437,20141210,0,0
8,0.0006293,0.0006363,0.0006258,0.0006328,20141211,0,0
9,0.0004594,0.0006397,0.0004594,0.0006397,20141212,0,0
10,0.0005224,0.0006164,0.0004527,0.0004527,20141213,0,0
11,0.000524,0.000524,0.000524,0.000524,20141214,0,0
12,0.0005181,0.0005181,0.0005181,0.0005181,20141215,0,0
13,0.0004359,0.0004953,0.0004359,0.0004953,20141216,0,0
14,0.0004736,0.00048,0.000416,0.0004224,20141217,0,0
15,0.0004345,0.0004593,0.0004345,0.0004593,20141218,0,0
16,0.0003909,0.0004449,0.0003813,0.0004449,20141219,0,0
17,0.0004063,0.0004063,0.0003964,0.0004063,20141220,0,0
18,0.0003968,0.0003968,0.0003968,0.0003968,20141221,0,0
19,0.0004069,0.0004069,0.000397,0.0004069,20141222,0,0
20,0.0004325,0.0004325,0.0004124,0.0004124,20141223,0,0
21,0.0004159,0.0004159,0.0003901,0.0003901,20141224,0,0
22,0.0004115,0.0004115,0.0004115,0.0004115,20141225,0,0
23,0.000429,0.000429,0.000429,0.000429,20141226,0,0
24,0.0004099,0.0004099,0.0004099,0.0004099,20141227,0,0
25,0.0004115,0.0004115,0.000383,0.0004115,20141228,0,0
26,0.0003801,0.0004084,0.0003801,0.0004084,20141229,0,0
27,0.0004047,0.0004047,0.0003766,0.0003766,20141230,0,0
28,0.0004455,0.0004455,0.0004105,0.0004137,20141231,0,0
29,0.0004408,0.0004408,0.0004408,0.0004408,20150101,0,0
30,0.0004413,0.0004413,0.0004413,0.0004413,20150102,0,0
31,0.000402,0.000402,0.000402,0.000402,20150103,0,0
32,0.0003706,0.0003706,0.0003706,0.0003706,20150104,0,0
33,0.0003298,0.0003326,0.0003298,0.0003326,20150105,0,0
34,0.0003924,0.0003924,0.0003387,0.0003387,20150106,0,0
35,0.000402,0.0004079,0.0003496,0.000405,20150107,0,0
36,0.000424,0.000424,0.0003958,0.0003958,20150108,0,0
37,0.0003974,0.000432,0.0003945,0.000432,20150109,0,0
38,0.0003772,0.0003772,0.0003772,0.0003772,20150110,0,0
39,0.0003707,0.0003733,0.0003627,0.0003654,20150111,0,0
40,0.0003932,0.0003932,0.0003798,0.0003798,20150112,0,0
41,0.0003231,0.0003231,0.0003231,0.0003231,20150113,0,0
42,0.0002408,0.0002408,0.0002408,0.0002408,20150114,0,0
43,0.0002937,0.0003126,0.0002937,0.0003063,20150115,0,0
44,0.0003062,0.0003083,0.0002897,0.0002897,20150116,0,0
45,0.0002975,0.0002975,0.0002955,0.0002955,20150117,0,0
46,0.0003138,0.0003138,0.0003138,0.0003138,20150118,0,0
47,0.0003216,0.0003216,0.0003216,0.0003216,20150119,0,0
48,0.0003137,0.0003137,0.0003137,0.0003137,20150120,0,0
49,0.00034,0.00034,0.0002966,0.00034,20150121,0,0
50,0.0003467,0.0003467,0.0003467,0.0003467,20150122,0,0
51,0.0003459,0.0003459,0.0003018,0.0003018,20150123,0,0
52,0.0003698,0.0003698,0.0003698,0.0003698,20150124,0,0
53,0.0003277,0.0003756,0.0003277,0.0003756,20150125,0,0
54,0.0003903,0.0003984,0.0003499,0.0003499,20150126,0,0
55,0.0003817,0.0003817,0.0003817,0.0003817,20150127,0,0
56,0.0003424,0.0003424,0.0003424,0.0003424,20150128,0,0
57,0.0003393,0.0003393,0.0003393,0.0003393,20150129,0,0
58,0.0003014,0.0003014,0.0003014,0.0003014,20150130,0,0
59,0.0002841,0.0002841,0.0002841,0.0002841,20150131,0,0
60,0.0002929,0.0002929,0.0002929,0.0002929,20150201,0,0
61,0.0003559,0.0003559,0.0003535,0.0003535,20150202,0,0
62,0.0002979,0.0002979,0.0002979,0.0002979,20150203,0,0
63,0.0002946,0.0002968,0.0002946,0.0002968,20150204,0,0
64,0.0002815,0.0002836,0.0002815,0.0002815,20150205,0,0
65,0.0002898,0.0002898,0.0002898,0.0002898,20150206,0,0
66,0.0002755,0.000296,0.0002755,0.000296,20150207,0,0
67,0.0003131,0.0003131,0.0002706,0.0002706,20150208,0,0
68,0.0003019,0.0003085,0.0002975,0.0003085,20150209,0,0
