,close,high,low,open,time,volumefrom,volumeto
0,0.04598,0.04598,0.04598,0.04598,20150121,0.0,0.0
1,0.04689,0.04689,0.03281,0.04689,20150122,0.0,0.0
2,0.03274,0.04678,0.03274,0.04678,20150123,0.0,0.0
3,0.04958,0.04998,0.03499,0.03499,20150124,0.0,0.0
4,0.05037,0.05092,0.05037,0.05037,20150125,0.0,0.0
5,0.05376,0.05378,0.03795,0.05378,20150126,234.28,12.59
6,0.03715,0.0526,0.03712,0.05258,20150127,874.49,32.49
7,0.0333,0.03332,0.0333,0.03332,20150128,2354.61,78.41
8,0.03299,0.03299,0.03299,0.03299,20150129,2056.5,67.84
9,0.04632,0.04632,0.03269,0.03269,20150130,1660.64,76.92
10,0.04366,0.04366,0.04366,0.04366,20150131,2304.85,100.63
11,0.0321,0.04551,0.03177,0.04501,20150201,1483.08,47.61
12,0.04823,0.04823,0.03368,0.04772,20150202,2368.3,114.22
13,0.03186,0.03186,0.02843,0.0312,20150203,14460.39,460.71
14,0.03059,0.03195,0.02291,0.03174,20150204,22502.4,688.35
15,0.02276,0.02923,0.02221,0.02923,20150205,8636.08,196.56
16,0.02294,0.0247,0.02252,0.02343,20150206,16250.48,372.79
17,0.02254,0.02696,0.02254,0.02343,20150207,47876.04,1079.13
18,0.02451,0.02527,0.02147,0.02214,20150208,16597.09,406.79
19,0.02178,0.02415,0.02115,0.02415,20150209,7033.18,153.18
20,0.02601,0.02601,0.02157,0.02171,20150210,5384.92,140.06
21,0.02298,0.02602,0.02145,0.02591,20150211,17996.64,413.56
22,0.02517,0.02517,0.02329,0.02329,20150212,4639.28,116.77
23,0.0359,0.04133,0.02362,0.02681,20150213,56580.09,2031.23
24,0.03996,0.04681,0.0388,0.03931,20150214,11938.03,477.04
25,0.03499,0.03641,0.03499,0.03604,20150215,5222.23,182.73
26,0.03052,0.03537,0.0291,0.03537,20150216,20576.64,628.0
27,0.04378,0.04378,0.0314,0.03147,20150217,8040.88,352.03
28,0.03528,0.04234,0.03246,0.04234,20150218,4732.06,166.95
29,0.03447,0.03629,0.03447,0.03629,20150219,488.8,16.85
30,0.03374,0.03585,0.03374,0.03484,20150220,2822.38,95.23
31,0.03534,0.03556,0.03446,0.03446,20150221,0.0,0.0
32,0.03536,0.03541,0.02862,0.03253,20150222,12651.12,447.34
33,0.0352,0.03582,0.02909,0.03582,20150223,7051.15,248.2
34,0.03586,0.03722,0.03521,0.03521,20150224,1798.52,64.49
35,0.03562,0.03562,0.03323,0.03562,20150225,3805.61,135.56
36,0.03134,0.03652,0.03099,0.0355,20150226,4821.41,151.1
37,0.03295,0.0383,0.03295,0.03358,20150227,8304.36,273.63
38,0.03181,0.03956,0.03176,0.03303,20150228,8213.75,261.28
