,close,high,low,open,time,volumefrom,volumeto
0,0.04579,0.04579,0.04579,0.04579,20140426,100.0,4.58
1,0.04432,0.04432,0.04432,0.04432,20140427,0.0,0.0
2,0.04419,0.04419,0.04419,0.04419,20140428,0.788,0.03482
3,0.04461,0.04461,0.04461,0.04461,20140429,0.0,0.0
4,0.04456,0.04456,0.04456,0.04456,20140430,0.0,0.0
5,0.04601,0.04601,0.04601,0.04601,20140501,0.0,0.0
6,0.04537,0.04537,0.04537,0.04537,20140502,0.0,0.0
7,0.04387,0.04387,0.04387,0.04387,20140503,0.0,0.0
8,0.04361,0.04361,0.04361,0.04361,20140504,0.0,0.0
9,0.04309,0.04309,0.04309,0.04309,20140505,0.0,0.0
10,0.04322,0.04322,0.04322,0.04322,20140506,0.0,0.0
11,0.5359,0.5359,0.04466,0.04466,20140507,20.0,10.72
12,0.6617,0.6617,0.5293,0.5293,20140508,198.75,131.51
13,0.6682,0.6682,0.6682,0.6682,20140509,0.0,0.0
14,0.6778,0.6778,0.6778,0.6778,20140510,0.0,0.0
15,0.09379,0.6498,0.09379,0.6498,20140511,111.0,10.41
16,0.09487,0.09487,0.09487,0.09487,20140512,0.0,0.0
17,0.09394,0.09394,0.09394,0.09394,20140513,0.0,0.0
18,0.09583,0.09583,0.09583,0.09583,20140514,0.0,0.0
19,0.09701,0.09701,0.09701,0.09701,20140515,0.0,0.0
20,0.09821,0.09821,0.09821,0.09821,20140516,0.0,0.0
21,0.09803,0.09803,0.09803,0.09803,20140517,0.0,0.0
22,0.09746,0.09746,0.09746,0.09746,20140518,0.0,0.0
23,0.0961,0.0961,0.0961,0.0961,20140519,0.0,0.0
24,0.1049,0.1049,0.1049,0.1049,20140520,0.0,0.0
25,0.1058,0.1058,0.1058,0.1058,20140521,0.0,0.0
26,0.1115,0.1116,0.1115,0.1116,20140522,110.72,12.35
27,0.1128,0.1295,0.0316,0.1121,20140523,233.0,26.28
28,0.3976,0.3976,0.1133,0.1133,20140524,47.0,18.69
29,0.0349,0.4358,0.0349,0.4358,20140525,5.2,0.1815
30,0.03561,0.03561,0.03561,0.03561,20140526,0.0,0.0
31,0.3569,0.3569,0.03488,0.03488,20140527,3.94,1.41
32,0.3574,0.3574,0.3574,0.3574,20140528,0.0,0.0
33,0.3534,0.3534,0.3534,0.3534,20140529,0.0,0.0
34,0.3834,0.3834,0.3834,0.3834,20140530,0.0,0.0
35,0.3931,0.3931,0.3931,0.3931,20140531,0.0,0.0
36,0.4068,0.4068,0.4068,0.4068,20140601,0.0,0.0
37,0.4104,0.4104,0.4104,0.4104,20140602,0.0,0.0
38,0.4191,0.4191,0.4191,0.4191,20140603,0.0,0.0
39,0.02556,0.4,0.02556,0.4,20140604,148.28,3.79
40,0.02641,0.02641,0.02641,0.02641,20140605,0.0,0.0
41,0.02602,0.02602,0.02602,0.02602,20140606,0.0,0.0
42,0.02607,0.02607,0.02607,0.02607,20140607,0.0,0.0
43,0.02604,0.02604,0.02604,0.02604,20140608,0.0,0.0
44,0.02577,0.02577,0.02577,0.02577,20140609,0.0,0.0
45,0.02622,0.02622,0.02622,0.02622,20140610,0.0,0.0
46,0.02572,0.02572,0.02572,0.02572,20140611,0.0,0.0
47,0.02389,0.02389,0.02389,0.02389,20140612,0.0,0.0
48,0.02441,0.02441,0.02441,0.02441,20140613,0.0,0.0
49,0.07975,0.07975,0.07975,0.02334,20140614,71.0,5.66
50,0.0796,0.0796,0.0796,0.0796,20140615,0.0,0.0
51,0.08189,0.08189,0.08189,0.08189,20140616,0.0,0.0
52,0.08272,0.08272,0.08272,0.08272,20140617,0.0,0.0
53,0.08287,0.08287,0.08287,0.08287,20140618,0.0,0.0
54,0.08204,0.08204,0.08204,0.08204,20140619,0.0,0.0
55,0.08076,0.08076,0.08076,0.08076,20140620,0.0,0.0
56,0.08162,0.08162,0.08162,0.08162,20140621,0.0,0.0
57,0.08251,0.08251,0.08251,0.08251,20140622,0.0,0.0
58,0.08081,0.08081,0.08081,0.08081,20140623,0.0,0.0
59,0.08048,0.08048,0.08048,0.08048,20140624,0.0,0.0
60,0.07771,0.07771,0.07771,0.07771,20140625,0.0,0.0
61,0.07966,0.07966,0.07966,0.07966,20140626,0.0,0.0
62,0.08232,0.08232,0.08232,0.08232,20140627,0.0,0.0
63,0.08169,0.08169,0.08169,0.08169,20140628,0.0,0.0
64,0.08216,0.08216,0.08216,0.08216,20140629,0.0,0.0
65,0.08682,0.08682,0.08682,0.08682,20140630,0.0,0.0
66,0.08792,0.08792,0.08792,0.08792,20140701,0.0,0.0
67,0.08827,0.08827,0.08827,0.08827,20140702,0.0,0.0
68,0.08722,0.08722,0.08722,0.08722,20140703,0.0,0.0
69,0.0853,0.0853,0.0853,0.0853,20140704,0.0,0.0
70,0.08516,0.08516,0.08516,0.08516,20140705,0.0,0.0
71,0.08566,0.08566,0.08566,0.08566,20140706,0.0,0.0
72,0.08388,0.08388,0.08388,0.08388,20140707,0.0,0.0
73,0.08411,0.08411,0.08411,0.08411,20140708,0.0,0.0
74,0.08516,0.08516,0.08516,0.08516,20140709,0.0,0.0
75,0.08453,0.08453,0.08453,0.08453,20140710,0.0,0.0
76,0.08652,0.08652,0.08652,0.08652,20140711,0.0,0.0
77,0.08693,0.08693,0.08693,0.08693,20140712,0.0,0.0
78,0.08585,0.08585,0.08585,0.08585,20140713,0.0,0.0
79,0.08452,0.08452,0.08452,0.08452,20140714,0.0,0.0
80,0.0847,0.0847,0.0847,0.0847,20140715,0.0,0.0
81,0.08404,0.08404,0.08404,0.08404,20140716,0.0,0.0
82,0.08565,0.08565,0.08565,0.08565,20140717,0.0,0.0
83,0.08578,0.08578,0.08578,0.08578,20140718,0.0,0.0
84,0.08572,0.08572,0.08572,0.08572,20140719,0.0,0.0
85,0.08489,0.08489,0.08489,0.08489,20140720,0.0,0.0
86,0.08546,0.08546,0.08546,0.08546,20140721,0.0,0.0
87,0.0851,0.0851,0.0851,0.0851,20140722,0.0,0.0
88,0.08499,0.08499,0.08499,0.08499,20140723,0.0,0.0
89,0.08228,0.08228,0.08228,0.08228,20140724,0.0,0.0
90,0.08209,0.08209,0.08209,0.08209,20140725,0.0,0.0
91,0.08147,0.08147,0.08147,0.08147,20140726,0.0,0.0
92,0.08134,0.08134,0.08134,0.08134,20140727,0.0,0.0
93,0.08037,0.08037,0.08037,0.08037,20140728,0.0,0.0
94,0.08007,0.08007,0.08007,0.08007,20140729,0.0,0.0
95,0.07719,0.07719,0.07719,0.07719,20140730,0.0,0.0
96,0.08059,0.08059,0.08059,0.08059,20140731,0.0,0.0
97,0.08185,0.08185,0.08185,0.08185,20140801,0.0,0.0
98,0.08089,0.08089,0.08089,0.08089,20140802,0.0,0.0
99,0.08051,0.08051,0.08051,0.08051,20140803,0.0,0.0
100,0.08103,0.08103,0.08103,0.08103,20140804,0.0,0.0
101,0.08048,0.08048,0.08048,0.08048,20140805,0.0,0.0
102,0.08062,0.08062,0.08062,0.08062,20140806,0.0,0.0
103,0.08104,0.08104,0.08104,0.08104,20140807,0.0,0.0
104,0.08145,0.08145,0.08145,0.08145,20140808,0.0,0.0
105,0.08059,0.08059,0.08059,0.08059,20140809,0.0,0.0
106,0.08093,0.08093,0.08093,0.08093,20140810,0.0,0.0
107,0.07872,0.07872,0.07872,0.07872,20140811,0.0,0.0
108,0.0776,0.0776,0.0776,0.0776,20140812,0.0,0.0
109,0.07411,0.07411,0.07411,0.07411,20140813,0.0,0.0
110,0.06901,0.06901,0.06901,0.06901,20140814,0.0,0.0
111,0.06786,0.06786,0.06786,0.06786,20140815,0.0,0.0
112,0.07136,0.07136,0.07136,0.07136,20140816,0.0,0.0
113,0.06637,0.06637,0.06637,0.06637,20140817,0.0,0.0
114,0.06318,0.06318,0.06318,0.06318,20140818,0.0,0.0
115,0.06632,0.06632,0.06632,0.06632,20140819,0.0,0.0
116,0.07064,0.07064,0.07064,0.07064,20140820,0.0,0.0
117,0.0708,0.0708,0.0708,0.0708,20140821,0.0,0.0
118,0.07055,0.07055,0.07055,0.07055,20140822,0.0,0.0
119,0.06803,0.06803,0.06803,0.06803,20140823,0.0,0.0
120,0.06968,0.06968,0.06968,0.06968,20140824,0.0,0.0
121,0.06875,0.06875,0.06875,0.06875,20140825,0.0,0.0
122,0.07007,0.07007,0.07007,0.07007,20140826,0.0,0.0
123,0.07043,0.07043,0.07043,0.07043,20140827,0.0,0.0
124,0.06982,0.06982,0.06982,0.06982,20140828,0.0,0.0
125,0.07007,0.07007,0.07007,0.07007,20140829,0.0,0.0
126,0.06916,0.06916,0.06916,0.06916,20140830,0.0,0.0
127,0.06586,0.06586,0.06586,0.06586,20140831,0.0,0.0
128,0.06523,0.06523,0.06523,0.06523,20140901,0.0,0.0
129,0.06547,0.06547,0.06547,0.06547,20140902,0.0,0.0
130,0.06562,0.06562,0.06562,0.06562,20140903,0.0,0.0
131,0.06712,0.06712,0.06712,0.06712,20140904,0.0,0.0
