,close,high,low,open,time,volumefrom,volumeto
0,0.6293,0.6293,0.6293,0.6293,20171115,3.23,2.03
1,0.6276,0.6276,0.6276,0.6276,20171116,0.0,0.0
2,0.6303,0.6303,0.6303,0.6303,20171117,0.0,0.0
3,0.6586,0.6586,0.6586,0.6586,20171118,0.0,0.0
4,0.6737,0.6737,0.6737,0.6737,20171119,0.0,0.0
5,0.01471,0.6986,0.01434,0.6986,20171120,548.53,8.07
6,0.01442,0.01442,0.01442,0.01442,20171121,0.0,0.0
7,0.01523,0.01523,0.01523,0.01523,20171122,0.0,0.0
8,0.0122,0.01626,0.0122,0.01626,20171123,25.0,0.305
9,0.01411,0.01411,0.01411,0.01411,20171124,0.0,0.0
10,0.01394,0.01394,0.01394,0.01394,20171125,0.0,0.0
11,0.01412,0.01412,0.01412,0.01412,20171126,0.0,0.0
12,0.01426,0.01426,0.01426,0.01426,20171127,0.0,0.0
13,0.01399,0.01399,0.01399,0.01399,20171128,0.0,0.0
14,0.01283,0.01283,0.01282,0.01282,20171129,100.0,1.28
15,0.01305,0.01305,0.01305,0.01305,20171130,0.0,0.0
16,0.01385,0.01385,0.01385,0.01385,20171201,0.0,0.0
17,0.01374,0.01374,0.01374,0.01374,20171202,0.0,0.0
18,0.01389,0.01389,0.01389,0.01389,20171203,0.0,0.0
19,0.01401,0.01401,0.01401,0.01401,20171204,0.0,0.0
20,0.01362,0.01362,0.01362,0.01362,20171205,0.0,0.0
21,0.01268,0.01268,0.01268,0.01268,20171206,0.0,0.0
22,0.01264,0.01264,0.01264,0.01264,20171207,0.0,0.0
23,0.01356,0.01356,0.01356,0.01356,20171208,0.0,0.0
24,0.01419,0.01419,0.01419,0.01419,20171209,0.0,0.0
25,0.0131,0.0131,0.0131,0.0131,20171210,0.0,0.0
26,3.08e-05,0.0154,3.08e-05,0.0154,20171211,20000.0,0.616
27,3.939e-05,3.939e-05,3.939e-05,3.939e-05,20171212,6274.83,0.2472
28,4.195e-05,4.195e-05,4.195e-05,4.195e-05,20171213,0.0,0.0
29,4.161e-05,4.161e-05,4.161e-05,4.161e-05,20171214,0.0,0.0
